ext_no	sp	dbh	h	plot_size
120	중부지방소나무	17.8	11.5	0.04
120	중부지방소나무	7.8	6.9	0.04
120	중부지방소나무	23.1	13.5	0.04
120	중부지방소나무	12.2	9.1	0.04
120	중부지방소나무	19.2	12	0.04
120	중부지방소나무	6.2	6	0.04
120	중부지방소나무	18.3	11.7	0.04
120	중부지방소나무	12.8	9.4	0.04
120	중부지방소나무	16.2	10.8	0.04
120	중부지방소나무	9.1	7.6	0.04
120	중부지방소나무	11.3	8.7	0.04
120	중부지방소나무	12	9	0.04
120	중부지방소나무	14	9.9	0.04
120	중부지방소나무	13	9.4	0.04
120	중부지방소나무	20.2	12.4	0.04
120	중부지방소나무	14.4	10.1	0.04
120	중부지방소나무	18.5	11.7	0.04
120	중부지방소나무	21.2	12.8	0.04
120	중부지방소나무	16.2	10.8	0.04
120	중부지방소나무	6.5	6.2	0.04
120	중부지방소나무	8.4	7.2	0.04
120	중부지방소나무	6.1	5.9	0.04
121	중부지방소나무	26	19	0.04
121	중부지방소나무	26	19	0.04
121	중부지방소나무	12	14.4	0.04
121	중부지방소나무	28	19.5	0.04
121	중부지방소나무	16	15.9	0.04
121	중부지방소나무	26	19	0.04
121	중부지방소나무	20	17.3	0.04
121	중부지방소나무	14	15.2	0.04
121	중부지방소나무	22	17.9	0.04
121	중부지방소나무	24	18.4	0.04
121	중부지방소나무	14	15.2	0.04
121	중부지방소나무	22	17.9	0.04
121	중부지방소나무	24	18.4	0.04
121	중부지방소나무	20	17.3	0.04
121	중부지방소나무	22	17.9	0.04
121	중부지방소나무	16	15.9	0.04
121	중부지방소나무	28	19.5	0.04
121	중부지방소나무	22	17.9	0.04
121	중부지방소나무	12	14.4	0.04
121	중부지방소나무	30	20	0.04
121	중부지방소나무	18	16.6	0.04
121	중부지방소나무	22	17.9	0.04
121	중부지방소나무	28	19.5	0.04
121	중부지방소나무	14	15.2	0.04
121	중부지방소나무	20	17.3	0.04
121	중부지방소나무	10	13.4	0.04
121	중부지방소나무	10	13.4	0.04
121	중부지방소나무	12	14.4	0.04
121	중부지방소나무	8	12.4	0.04
121	중부지방소나무	12	14.4	0.04
121	중부지방소나무	10	13.4	0.04
121	중부지방소나무	6	11.2	0.04
121	중부지방소나무	8	12.4	0.04
121	중부지방소나무	8	12.4	0.04
121	중부지방소나무	11	13.9	0.04
121	중부지방소나무	8	12.4	0.04
121	중부지방소나무	8	12.4	0.04
121	중부지방소나무	6	11.2	0.04
121	중부지방소나무	8	12.4	0.04
121	중부지방소나무	8	12.4	0.04
122	중부지방소나무	27.9	17.2	0.04
122	중부지방소나무	30	17.5	0.04
122	중부지방소나무	24.2	16.5	0.04
122	중부지방소나무	18.8	15.4	0.04
122	중부지방소나무	21.8	16.1	0.04
122	중부지방소나무	15.4	14.6	0.04
122	중부지방소나무	26.5	16.9	0.04
122	중부지방소나무	21.2	15.9	0.04
122	중부지방소나무	23	16.3	0.04
122	중부지방소나무	14.4	14.4	0.04
122	중부지방소나무	26	16.8	0.04
122	중부지방소나무	23.3	16.4	0.04
122	중부지방소나무	28.2	17.2	0.04
122	중부지방소나무	15.6	14.7	0.04
122	중부지방소나무	24.5	16.6	0.04
122	중부지방소나무	21.1	15.9	0.04
122	중부지방소나무	33.5	18	0.04
122	중부지방소나무	30	17.5	0.04
122	중부지방소나무	35.4	18.3	0.04
122	중부지방소나무	12.5	13.8	0.04
122	중부지방소나무	14.3	14.3	0.04
122	중부지방소나무	12.2	13.7	0.04
122	중부지방소나무	25.3	16.7	0.04
122	중부지방소나무	32	17.8	0.04
122	중부지방소나무	25.2	16.7	0.04
122	중부지방소나무	18.5	15.4	0.04
122	중부지방소나무	39.2	18.8	0.04
122	중부지방소나무	28.5	17.3	0.04
122	중부지방소나무	18.8	15.4	0.04
122	중부지방소나무	26.8	17	0.04
122	중부지방소나무	23.4	16.4	0.04
122	중부지방소나무	22.8	16.3	0.04
122	중부지방소나무	29.5	17.4	0.04
122	중부지방소나무	32.1	17.8	0.04
123	잣나무	16.2	11.7	0.04
123	잣나무	16.8	12	0.04
123	잣나무	18.3	12.6	0.04
123	잣나무	19	12.9	0.04
123	잣나무	19.2	13	0.04
123	잣나무	19.8	13.2	0.04
123	잣나무	20.4	13.5	0.04
123	잣나무	20.7	13.6	0.04
123	잣나무	20.8	13.6	0.04
123	잣나무	21.2	13.8	0.04
123	잣나무	21.2	13.8	0.04
123	잣나무	23.1	14.5	0.04
123	잣나무	24.1	14.9	0.04
123	잣나무	16.6	11.9	0.04
123	잣나무	18	12.5	0.04
123	잣나무	18.9	12.9	0.04
123	잣나무	19.1	12.9	0.04
123	잣나무	19.5	13.1	0.04
123	잣나무	19.9	13.3	0.04
123	잣나무	20.7	13.6	0.04
123	잣나무	20.8	13.6	0.04
123	잣나무	21.1	13.8	0.04
123	잣나무	21.2	13.8	0.04
123	잣나무	21.3	13.8	0.04
123	잣나무	23.2	14.6	0.04
123	잣나무	28.3	16.5	0.04
124	잣나무	12.9	10.9	0.04
124	잣나무	13	11	0.04
124	잣나무	14.5	11.4	0.04
124	잣나무	15.6	11.8	0.04
124	잣나무	15.6	11.8	0.04
124	잣나무	15.9	11.9	0.04
124	잣나무	17.7	12.4	0.04
124	잣나무	18.2	12.6	0.04
124	잣나무	18.7	12.7	0.04
124	잣나무	19.3	12.9	0.04
124	잣나무	20.4	13.2	0.04
124	잣나무	21.2	13.4	0.04
124	잣나무	24.2	14.1	0.04
124	잣나무	24.4	14.1	0.04
124	잣나무	26.8	14.7	0.04
124	잣나무	27	14.7	0.04
124	잣나무	30.1	15.4	0.04
124	잣나무	18.7	12.7	0.04
124	잣나무	20	13	0.04
124	잣나무	20.5	13.2	0.04
124	잣나무	22.7	13.7	0.04
124	잣나무	24.4	14.1	0.04
124	잣나무	26	14.5	0.04
124	잣나무	26.9	14.7	0.04
124	잣나무	29.9	15.4	0.04
124	잣나무	30.3	15.4	0.04
125	잣나무	33.3	20.4	0.04
125	잣나무	21.5	16.8	0.04
125	잣나무	24.5	17.8	0.04
125	잣나무	22.2	17	0.04
125	잣나무	31.2	19.8	0.04
125	잣나무	27.9	18.8	0.04
125	잣나무	27.7	18.8	0.04
125	잣나무	31.1	19.8	0.04
125	잣나무	30.6	19.6	0.04
125	잣나무	26.9	18.5	0.04
125	잣나무	29.1	19.2	0.04
125	잣나무	25.4	18.1	0.04
125	잣나무	39.3	21.9	0.04
125	잣나무	26.7	18.5	0.04
125	잣나무	24.1	17.6	0.04
125	잣나무	34.1	20.6	0.04
125	잣나무	35.9	21.1	0.04
125	잣나무	21.8	16.9	0.04
125	잣나무	19.3	16	0.04
125	잣나무	26.7	18.5	0.04
125	잣나무	25	17.9	0.04
125	잣나무	34.4	20.7	0.04
125	잣나무	28.5	19	0.04
125	잣나무	27	18.6	0.04
125	잣나무	28.1	18.9	0.04
126	잣나무	25.7	15.8	0.04
126	잣나무	27.3	16.1	0.04
126	잣나무	38.1	18.1	0.04
126	잣나무	26	15.9	0.04
126	잣나무	31.1	16.9	0.04
126	잣나무	35.8	17.7	0.04
126	잣나무	33	17.2	0.04
126	잣나무	24.2	15.5	0.04
126	잣나무	29.1	16.5	0.04
126	잣나무	29	16.5	0.04
126	잣나무	31.5	17	0.04
126	잣나무	34.4	17.5	0.04
126	잣나무	26.7	16	0.04
126	잣나무	26.4	15.9	0.04
126	잣나무	33.4	17.3	0.04
126	잣나무	29.6	16.6	0.04
126	잣나무	31.4	16.9	0.04
126	잣나무	24.5	15.5	0.04
126	잣나무	37	17.9	0.04
126	잣나무	37.9	18.1	0.04
126	잣나무	30	16.7	0.04
126	잣나무	31.7347619	17	0.04
127	잣나무	23.9	15.2	0.04
127	잣나무	27.8	15.9	0.04
127	잣나무	29.4	16.2	0.04
127	잣나무	25	15.4	0.04
127	잣나무	24.5	15.3	0.04
127	잣나무	24.5	15.3	0.04
127	잣나무	25.4	15.5	0.04
127	잣나무	20.3	14.5	0.04
127	잣나무	24	15.2	0.04
127	잣나무	30.4	16.3	0.04
127	잣나무	25	15.4	0.04
127	잣나무	22.9	15	0.04
127	잣나무	23	15	0.04
127	잣나무	23.4	15.1	0.04
127	잣나무	23	15	0.04
127	잣나무	26.3	15.6	0.04
127	잣나무	27.2	15.8	0.04
127	잣나무	19	14.2	0.04
127	잣나무	22.2	14.9	0.04
127	잣나무	26.6	15.7	0.04
127	잣나무	23	15	0.04
127	잣나무	28.4	16	0.04
127	잣나무	19.7	14.3	0.04
127	잣나무	26.4	15.7	0.04
127	잣나무	26.1	15.6	0.04
127	잣나무	24.8	15.4	0.04
127	잣나무	23.6	15.1	0.04
127	잣나무	20.5	14.5	0.04
127	잣나무	23.8	15.2	0.04
127	잣나무	26.7	15.7	0.04
127	잣나무	28	15.9	0.04
127	잣나무	24.8	15.4	0.04
127	잣나무	22.3	14.9	0.04
128	잣나무	12.4	7.3	0.02
128	잣나무	12.4	7.3	0.02
128	잣나무	7.9	5.7	0.02
128	잣나무	10.8	6.8	0.02
128	잣나무	10.3	6.6	0.02
128	잣나무	7.8	5.6	0.02
128	잣나무	14.3	7.9	0.02
128	잣나무	9.9	6.4	0.02
128	잣나무	10.4	6.6	0.02
128	잣나무	9.5	6.3	0.02
128	잣나무	12	7.2	0.02
128	잣나무	12.1	7.2	0.02
128	잣나무	10.9	6.8	0.02
128	잣나무	12.9	7.5	0.02
128	잣나무	11.9	7.1	0.02
128	잣나무	13.1	7.5	0.02
128	잣나무	13.8	7.8	0.02
128	잣나무	15.2	8.2	0.02
128	잣나무	13.6	7.7	0.02
128	잣나무	16.7	8.6	0.02
128	잣나무	13.8	7.8	0.02
128	잣나무	11.2	6.9	0.02
128	잣나무	8.7	6	0.02
128	잣나무	7.7	5.6	0.02
128	잣나무	17.3	8.8	0.02
128	잣나무	14	7.8	0.02
128	잣나무	12	7.2	0.02
128	잣나무	10.1	6.5	0.02
128	잣나무	11.2	6.9	0.02
128	잣나무	14.7	8	0.02
128	잣나무	12.5	7.3	0.02
128	잣나무	14.8	8.1	0.02
128	잣나무	14.7	8	0.02
128	잣나무	15.3	8.2	0.02
128	잣나무	11.4	7	0.02
128	잣나무	13.2	7.6	0.02
128	잣나무	11.5	7	0.02
128	잣나무	9.1	6.1	0.02
128	잣나무	16.3	8.5	0.02
129	해송	17.5	15.6	0.04
129	해송	27.7	18.3	0.04
129	해송	24.3	17.5	0.04
129	해송	19.4	16.1	0.04
129	해송	16.7	15.3	0.04
129	해송	30	18.8	0.04
129	해송	19.5	16.2	0.04
129	해송	19.8	16.2	0.04
129	해송	14.2	14.5	0.04
129	해송	20	16.3	0.04
129	해송	23	17.1	0.04
129	해송	17.6	15.6	0.04
129	해송	23.4	17.2	0.04
129	해송	15.5	14.9	0.04
129	해송	18.4	15.8	0.04
129	해송	23.5	17.2	0.04
129	해송	19	16	0.04
129	해송	25.7	17.8	0.04
129	해송	20.6	16.5	0.04
130	해송	13.2	16.6	0.04
130	해송	11	15.6	0.04
130	해송	15.1	17.4	0.04
130	해송	21	19.4	0.04
130	해송	27.3	21.1	0.04
130	해송	14.9	17.3	0.04
130	해송	26.2	20.9	0.04
130	해송	23.2	20	0.04
130	해송	16	17.7	0.04
130	해송	27.7	21.2	0.04
130	해송	16.2	17.8	0.04
130	해송	24.8	20.5	0.04
130	해송	15.4	17.5	0.04
130	해송	27.8	21.3	0.04
130	해송	17.5	18.2	0.04
130	해송	14	16.9	0.04
130	해송	22.9	19.9	0.04
130	해송	29.4	21.7	0.04
130	해송	21.6	19.6	0.04
130	해송	10.7	15.5	0.04
130	해송	21.3	19.5	0.04
130	해송	15	17.3	0.04
130	해송	17.7	18.3	0.04
130	해송	18	18.4	0.04
131	해송	7.9	4	0.01
131	해송	10.3	4.8	0.01
131	해송	11.4	5.1	0.01
131	해송	8.7	4.3	0.01
131	해송	5.7	3.2	0.01
131	해송	9.4	4.5	0.01
131	해송	5.7	3.2	0.01
131	해송	8	4	0.01
131	해송	9.5	4.5	0.01
131	해송	9.1	4.4	0.01
131	해송	6.7	3.6	0.01
131	해송	7.7	3.9	0.01
132	해송	15.4	8.3	0.04
132	해송	13.3	7.7	0.04
132	해송	13.5	7.8	0.04
132	해송	11.6	7.2	0.04
132	해송	12.9	7.6	0.04
132	해송	16.7	8.6	0.04
132	해송	8.9	6.4	0.04
132	해송	21.2	9.7	0.04
132	해송	10.7	6.9	0.04
132	해송	8.8	6.3	0.04
132	해송	10.2	6.8	0.04
132	해송	17.6	8.8	0.04
132	해송	10.9	7	0.04
132	해송	18.8	9.1	0.04
132	해송	9.8	6.7	0.04
132	해송	11.8	7.3	0.04
132	해송	15.5	8.3	0.04
132	해송	15.4	8.3	0.04
132	해송	8.5	6.2	0.04
132	해송	14.7	8.1	0.04
132	해송	15.2	8.2	0.04
132	해송	11.4	7.2	0.04
132	해송	10.6	6.9	0.04
132	해송	9.3	6.5	0.04
132	해송	5.8	5.2	0.04
132	해송	10.1	6.8	0.04
132	해송	6.3	5.4	0.04
132	해송	10.6	6.9	0.04
132	해송	5.9	5.2	0.04
132	해송	8.1	6.1	0.04
132	해송	11.8	7.3	0.04
132	해송	7.7	5.9	0.04
132	해송	7.2	5.7	0.04
132	해송	12.2	7.4	0.04
132	해송	7.8	6	0.04
132	해송	11.5	7.2	0.04
132	해송	13.1	7.7	0.04
132	해송	18.6	9.1	0.04
132	해송	7.1	5.7	0.04
132	해송	9.4	6.5	0.04
132	해송	8.2	6.1	0.04
132	해송	13.4	7.7	0.04
132	해송	21.8	9.8	0.04
132	해송	15.6	8.3	0.04
132	해송	15.2	8.2	0.04
132	해송	15.7	8.4	0.04
132	해송	18.1	9	0.04
132	해송	19	9.2	0.04
132	해송	6.1	5.3	0.04
132	해송	9.9	6.7	0.04
132	해송	8.8	6.3	0.04
132	해송	6.7	5.5	0.04
132	해송	17.8	8.9	0.04
132	해송	14.5	8	0.04
132	해송	8.8	6.3	0.04
132	해송	13	7.6	0.04
132	해송	13.6	7.8	0.04
132	해송	14.1	7.9	0.04
132	해송	15.1	8.2	0.04
132	해송	6.4	5.4	0.04
133	해송	14.6	10.4	0.04
133	해송	8.8	9	0.04
133	해송	11.6	9.7	0.04
133	해송	10.3	9.4	0.04
133	해송	14.2	10.3	0.04
133	해송	11	9.6	0.04
133	해송	13.4	10.1	0.04
133	해송	23	11.8	0.04
133	해송	15.7	10.6	0.04
133	해송	12.4	9.9	0.04
133	해송	26	12.3	0.04
133	해송	11	9.6	0.04
133	해송	8.5	8.9	0.04
133	해송	7.7	8.6	0.04
133	해송	8.2	8.8	0.04
133	해송	16	10.6	0.04
133	해송	8.7	8.9	0.04
133	해송	28.3	12.6	0.04
133	해송	14.1	10.3	0.04
133	해송	11.2	9.6	0.04
133	해송	10.2	9.4	0.04
133	해송	26.7	12.3	0.04
133	해송	22.1	11.7	0.04
133	해송	22.6	11.8	0.04
133	해송	18.7	11.1	0.04
133	해송	17.5	10.9	0.04
133	해송	18.3	11.1	0.04
133	해송	26.4	12.3	0.04
133	해송	13.8	10.2	0.04
133	해송	12	9.8	0.04
133	해송	12.8	10	0.04
133	해송	13	10	0.04
134	해송	12.2	8.3	0.04
134	해송	29.7	18.9	0.04
134	해송	23.5	15.2	0.04
134	해송	9.4	6.5	0.04
134	해송	8.6	6	0.04
134	해송	13.3	9	0.04
134	해송	17.3	11.5	0.04
134	해송	9.7	6.7	0.04
134	해송	22.8	14.8	0.04
134	해송	26	16.7	0.04
134	해송	17.8	11.8	0.04
134	해송	15.6	10.4	0.04
134	해송	12.6	8.5	0.04
134	해송	20.1	13.2	0.04
134	해송	21	13.7	0.04
134	해송	20.5	13.4	0.04
134	해송	16	10.6	0.04
134	해송	13.3	9	0.04
134	해송	15.7	10.5	0.04
134	해송	32.9	20.8	0.04
134	해송	18.8	12.4	0.04
134	해송	22	14.3	0.04
134	해송	13	8.8	0.04
134	해송	28.7	18.3	0.04
135	잣나무	21.7	10.3	0.04
135	잣나무	23	10.6	0.04
135	잣나무	25	11.1	0.04
135	잣나무	26.3	11.3	0.04
135	잣나무	29.1	11.9	0.04
135	잣나무	22.8	10.6	0.04
135	잣나무	25.2	11.1	0.04
135	잣나무	17.8	9.3	0.04
135	잣나무	25.2	11.1	0.04
135	잣나무	20.9	10.1	0.04
135	잣나무	25.9	11.3	0.04
135	잣나무	25.1	11.1	0.04
135	잣나무	24.4	10.9	0.04
135	잣나무	24.1	10.9	0.04
136	낙엽송	39.1	25	0.04
136	낙엽송	27.4	21.2	0.04
136	낙엽송	28.4	21.5	0.04
136	낙엽송	33.5	23.3	0.04
136	낙엽송	35.2	23.8	0.04
136	낙엽송	30.7	22.3	0.04
136	낙엽송	24.8	20.2	0.04
136	낙엽송	33.8	23.3	0.04
136	낙엽송	25.2	20.4	0.04
137	낙엽송	28.3	18.9	0.04
137	낙엽송	39	18.7	0.04
137	낙엽송	28.8	18.9	0.04
137	낙엽송	32.6	18.8	0.04
137	낙엽송	18.6	19.1	0.04
137	낙엽송	32.4	18.8	0.04
137	낙엽송	26.3	18.9	0.04
137	낙엽송	23.8	19	0.04
137	낙엽송	26.4	18.9	0.04
137	낙엽송	22.3	19	0.04
137	낙엽송	28.5	18.9	0.04
137	낙엽송	19.1	19.1	0.04
137	낙엽송	18.6	19.1	0.04
137	낙엽송	25.1	18.9	0.04
137	낙엽송	32.2	18.8	0.04
137	낙엽송	23.9	19	0.04
137	낙엽송	20.7	19.1	0.04
137	낙엽송	20.7	19.1	0.04
137	낙엽송	23.1	19	0.04
137	낙엽송	35.5	18.7	0.04
138	강원지방소나무	67.3	26.3	0.04
138	강원지방소나무	36.7	21.1	0.04
138	강원지방소나무	17	16	0.04
138	강원지방소나무	38.8	21.6	0.04
138	강원지방소나무	43.5	22.5	0.04
138	강원지방소나무	56	24.6	0.04
138	강원지방소나무	58.8	25	0.04
138	강원지방소나무	46	22.9	0.04
138	강원지방소나무	57.8	24.9	0.04
138	강원지방소나무	42.3	22.2	0.04
138	강원지방소나무	59	25.1	0.04
138	강원지방소나무	43	22.4	0.04
138	강원지방소나무	59.8	25.2	0.04
138	강원지방소나무	62.6	25.6	0.04
139	강원지방소나무	36	20.9	0.04
139	강원지방소나무	24.2	17.6	0.04
139	강원지방소나무	23.6	17.4	0.04
139	강원지방소나무	25.5	18	0.04
139	강원지방소나무	22.2	17	0.04
139	강원지방소나무	23.2	17.3	0.04
139	강원지방소나무	24	17.5	0.04
139	강원지방소나무	29	19	0.04
139	강원지방소나무	24.2	17.6	0.04
139	강원지방소나무	35.6	20.8	0.04
139	강원지방소나무	24.2	17.6	0.04
139	강원지방소나무	24.4	17.7	0.04
139	강원지방소나무	32.9	20.1	0.04
139	강원지방소나무	26.5	18.3	0.04
139	강원지방소나무	18.2	15.6	0.04
139	강원지방소나무	23	17.2	0.04
139	강원지방소나무	23.7	17.4	0.04
139	강원지방소나무	20.6	16.4	0.04
139	강원지방소나무	24.2	17.6	0.04
139	강원지방소나무	20.6	16.4	0.04
139	강원지방소나무	27.3	18.5	0.04
139	강원지방소나무	24.7	17.8	0.04
139	강원지방소나무	33.8	20.3	0.04
139	강원지방소나무	34.8	20.6	0.04
139	강원지방소나무	23	17.2	0.04
140	낙엽송	13	13.6	0.04
140	낙엽송	18.4	17	0.04
140	낙엽송	15.3	15.1	0.04
140	낙엽송	22	19.1	0.04
140	낙엽송	14.9	14.8	0.04
140	낙엽송	10.2	11.6	0.04
140	낙엽송	16.6	15.9	0.04
140	낙엽송	9.7	11.2	0.04
140	낙엽송	24	20.2	0.04
140	낙엽송	19.3	17.6	0.04
140	낙엽송	12.7	13.4	0.04
140	낙엽송	17.1	16.2	0.04
140	낙엽송	23.5	20	0.04
140	낙엽송	16.9	16.1	0.04
140	낙엽송	10.1	11.5	0.04
140	낙엽송	22	19.1	0.04
140	낙엽송	11	12.2	0.04
140	낙엽송	17.6	16.5	0.04
140	낙엽송	16.7	16	0.04
140	낙엽송	19.4	17.6	0.04
140	낙엽송	21.1	18.6	0.04
140	낙엽송	25.2	20.9	0.04
140	낙엽송	14.5	14.6	0.04
140	낙엽송	21.4	18.8	0.04
140	낙엽송	19	17.4	0.04
140	낙엽송	11	12.2	0.04
140	낙엽송	16	15.5	0.04
140	낙엽송	14.2	14.4	0.04
140	낙엽송	20.3	18.1	0.04
140	낙엽송	25.8	21.2	0.04
140	낙엽송	10.6	11.9	0.04
140	낙엽송	21.5	18.8	0.04
140	낙엽송	13.5	13.9	0.04
140	낙엽송	20	18	0.04
140	낙엽송	11.8	12.7	0.04
140	낙엽송	21.9	19.1	0.04
140	낙엽송	11.8	12.7	0.04
140	낙엽송	11.7	12.7	0.04
140	낙엽송	18.8	17.3	0.04
140	낙엽송	21.2	18.7	0.04
140	낙엽송	13.5	13.9	0.04
141	굴참나무	38.4	22.2	0.04
141	굴참나무	34.4	20.5	0.04
141	굴참나무	22.9	15.3	0.04
141	굴참나무	15.8	11.7	0.04
141	굴참나무	27.6	17.5	0.04
141	굴참나무	31	19	0.04
141	굴참나무	26	16.8	0.04
141	굴참나무	30	18.6	0.04
141	굴참나무	27.1	17.3	0.04
141	굴참나무	19.4	13.6	0.04
141	굴참나무	30.2	18.7	0.04
141	굴참나무	27.5	17.5	0.04
141	굴참나무	17.6	12.7	0.04
142	굴참나무	31.5	16.3	0.04
142	굴참나무	10	8.9	0.04
142	굴참나무	8	7.9	0.04
142	굴참나무	14.3	10.7	0.04
142	굴참나무	28.5	15.4	0.04
142	굴참나무	15	11	0.04
142	굴참나무	12.8	10.1	0.04
142	굴참나무	23.5	13.9	0.04
142	굴참나무	9	8.4	0.04
142	굴참나무	17.5	11.9	0.04
142	굴참나무	25.5	14.6	0.04
142	굴참나무	15.8	11.3	0.04
142	굴참나무	12.5	10	0.04
142	굴참나무	26.3	14.8	0.04
142	굴참나무	11.5	9.6	0.04
142	굴참나무	12.3	9.9	0.04
142	굴참나무	26.3	14.8	0.04
142	굴참나무	21.5	13.3	0.04
142	굴참나무	17.2	11.8	0.04
142	굴참나무	17.5	11.9	0.04
142	굴참나무	13.1	10.2	0.04
142	굴참나무	17.2	11.8	0.04
142	굴참나무	21	13.1	0.04
142	굴참나무	12	9.8	0.04
142	굴참나무	10.4	9.1	0.04
142	굴참나무	19	12.5	0.04
142	굴참나무	17.7	12	0.04
142	굴참나무	29.5	15.7	0.04
142	굴참나무	29.8	15.8	0.04
142	굴참나무	31.3	16.2	0.04
142	굴참나무	29.9	15.8	0.04
142	굴참나무	8	7.9	0.04
142	굴참나무	8.5	8.1	0.04
142	굴참나무	19.2	12.5	0.04
142	굴참나무	32.2	16.5	0.04
142	굴참나무	15.2	11.1	0.04
142	굴참나무	19.5	12.6	0.04
142	굴참나무	7.1	7.4	0.04
142	굴참나무	18.8	12.4	0.04
142	굴참나무	20.2	12.9	0.04
143	강원지방소나무	20.4	16	0.04
143	강원지방소나무	22	16.3	0.04
143	강원지방소나무	25.6	17.1	0.04
143	강원지방소나무	33.9	18.5	0.04
143	강원지방소나무	30.5	17.9	0.04
143	강원지방소나무	38.5	19.2	0.04
143	강원지방소나무	27.3	17.4	0.04
143	강원지방소나무	27.6	17.4	0.04
143	강원지방소나무	29.2	17.7	0.04
143	강원지방소나무	25.1	17	0.04
143	강원지방소나무	31.8	18.2	0.04
143	강원지방소나무	19	15.7	0.04
143	강원지방소나무	34.4	18.6	0.04
144	굴참나무	17	13.1	0.04
144	굴참나무	20.3	14.1	0.04
144	굴참나무	17.5	13.2	0.04
144	굴참나무	23.7	15	0.04
144	굴참나무	23.8	15	0.04
144	굴참나무	17.7	13.3	0.04
144	굴참나무	15.6	12.6	0.04
144	굴참나무	26.1	15.6	0.04
144	굴참나무	22.4	14.6	0.04
144	굴참나무	16.2	12.8	0.04
144	굴참나무	20.5	14.1	0.04
144	굴참나무	27	15.8	0.04
144	굴참나무	20	14	0.04
144	굴참나무	21.5	14.4	0.04
144	굴참나무	23	14.8	0.04
144	굴참나무	17	13.1	0.04
144	굴참나무	27.5	15.9	0.04
144	굴참나무	20.6	14.1	0.04
144	굴참나무	21	14.3	0.04
144	굴참나무	24	15.1	0.04
144	굴참나무	11.9	11.2	0.04
144	굴참나무	7.5	9.3	0.04
144	굴참나무	22.5	14.7	0.04
144	굴참나무	21.8	14.5	0.04
144	굴참나무	18.3	13.5	0.04
144	굴참나무	15.5	12.6	0.04
145	강원지방소나무	20	15.7	0.04
145	강원지방소나무	14.9	14.2	0.04
145	강원지방소나무	24.2	16.7	0.04
145	강원지방소나무	21.1	16	0.04
145	강원지방소나무	26.5	17.2	0.04
145	강원지방소나무	19.6	15.6	0.04
145	강원지방소나무	16.4	14.7	0.04
145	강원지방소나무	19.8	15.6	0.04
145	강원지방소나무	23.4	16.5	0.04
145	강원지방소나무	17	14.9	0.04
145	강원지방소나무	19.1	15.5	0.04
145	강원지방소나무	26.6	17.3	0.04
145	강원지방소나무	13.4	13.7	0.04
145	강원지방소나무	15.8	14.5	0.04
145	강원지방소나무	17.8	15.1	0.04
145	강원지방소나무	20.8	15.9	0.04
145	강원지방소나무	26.5	17.2	0.04
145	강원지방소나무	20.2	15.7	0.04
145	강원지방소나무	20.1	15.7	0.04
145	강원지방소나무	25.7	17.1	0.04
145	강원지방소나무	23.8	16.6	0.04
145	강원지방소나무	22.2	16.2	0.04
145	강원지방소나무	25.8	17.1	0.04
146	상수리나무	20	16.8	0.04
146	상수리나무	21.7	17.9	0.04
146	상수리나무	24.1	19.3	0.04
146	상수리나무	28	21.5	0.04
146	상수리나무	28.2	21.6	0.04
146	상수리나무	31.8	23.6	0.04
146	신갈나무	6	7	0.04
146	굴참나무	10	10.2	0.04
146	상수리나무	10.5	10.5	0.04
146	상수리나무	18.3	15.8	0.04
146	상수리나무	20.7	17.3	0.04
146	상수리나무	21.5	17.7	0.04
146	상수리나무	23.5	18.9	0.04
146	상수리나무	24.8	19.7	0.04
146	상수리나무	29.2	22.2	0.04
146	상수리나무	37.7	26.7	0.04
146	신갈나무	10	10.2	0.04
146	상수리나무	15.7	14.1	0.04
146	상수리나무	16.3	14.5	0.04
147	상수리나무	23.5	19.5	0.02
147	상수리나무	13.4	19.2	0.02
147	상수리나무	25.2	19.5	0.02
147	상수리나무	30.8	19.6	0.02
147	상수리나무	26	19.5	0.02
147	상수리나무	26	19.5	0.02
147	상수리나무	27.7	19.6	0.02
147	상수리나무	28.3	19.6	0.02
147	상수리나무	15.5	19.3	0.02
147	상수리나무	27.4	19.6	0.02
148	강원지방소나무	22.9	15.3	0.04
148	강원지방소나무	22.2	15.3	0.04
148	강원지방소나무	19.6	15.2	0.04
148	강원지방소나무	19.8	15.2	0.04
148	강원지방소나무	25.3	15.4	0.04
148	강원지방소나무	27	15.5	0.04
148	강원지방소나무	20.2	15.2	0.04
148	강원지방소나무	23.6	15.4	0.04
148	강원지방소나무	24	15.4	0.04
148	강원지방소나무	14.7	15	0.04
148	강원지방소나무	20.2	15.2	0.04
148	강원지방소나무	28.1	15.5	0.04
148	강원지방소나무	24.4	15.4	0.04
148	강원지방소나무	23.2	15.4	0.04
148	강원지방소나무	26.8	15.5	0.04
148	강원지방소나무	18.5	15.2	0.04
148	강원지방소나무	24.6	15.4	0.04
148	강원지방소나무	15.3	15	0.04
