model	model_structure	hierarchy	k_depth	family	response	x	predicted_mean	predicted_median	predicted_sd	pred_q025	pred_q05	pred_q10	pred_q25	pred_q50	pred_q75	pred_q90	pred_q95	pred_q975	is_best_gamma_model
PFT_k0_gamma	PFT_k0	PFT	k0	gamma	befr.st	0.598714025595009	0.373829712054222	0.371986297956338	0.0925903467551375	0.204257938765174	0.231801780530156	0.262827529610239	0.316824947537795	0.371986297956338	0.422853319104062	0.482003491608836	0.525956832412227	0.568208085264416	FALSE
PFT_k0_gamma	PFT_k0	PFT	k0	gamma	befr.st	0.60908559529193	0.371593798376791	0.369609895539196	0.0921256979313255	0.202702697144829	0.229636274967904	0.260964088163148	0.314860738636226	0.369609895539196	0.420573677357485	0.478942943712948	0.522844257385524	0.564776117298815	FALSE
PFT_k0_gamma	PFT_k0	PFT	k0	gamma	befr.st	0.619457164988852	0.369390578827261	0.367459996899727	0.091671970063189	0.201810777212277	0.228377373687075	0.259106273356783	0.313029885692155	0.367459996899727	0.418344008826502	0.476168849997546	0.519915427418271	0.561473180676098	FALSE
PFT_k0_gamma	PFT_k0	PFT	k0	gamma	befr.st	0.629828734685773	0.367219465367222	0.365143965569732	0.0912289573408229	0.200703075446581	0.226506594468509	0.257577802214026	0.310976597645395	0.365143965569732	0.415999969709498	0.473521887268479	0.516743281208401	0.558950056377363	FALSE
PFT_k0_gamma	PFT_k0	PFT	k0	gamma	befr.st	0.640200304382694	0.365079882937487	0.363022793321242	0.0907964630943329	0.19896922642537	0.224794295228046	0.25614827151398	0.309147842884541	0.363022793321242	0.413961371008488	0.470925416505729	0.513496131192566	0.555997129530188	FALSE
PFT_k0_gamma	PFT_k0	PFT	k0	gamma	befr.st	0.650571874079615	0.362971269115416	0.360895539794653	0.0903742991043105	0.19787603849301	0.223453511014898	0.254673815664529	0.307139290727801	0.360895539794653	0.411509869828755	0.468510629590255	0.510669935951211	0.553162440895815	FALSE
PFT_k0_gamma	PFT_k0	PFT	k0	gamma	befr.st	0.660943443776536	0.360893073782703	0.358738311841225	0.0899622849585743	0.195537088868246	0.222024319532174	0.252890142257115	0.305344515695025	0.358738311841225	0.409345960642255	0.46582228771473	0.508244811675481	0.550860500502491	FALSE
PFT_k0_gamma	PFT_k0	PFT	k0	gamma	befr.st	0.671315013473458	0.358844758803276	0.356673358324218	0.089560247452426	0.193842502157871	0.220785615366891	0.251437813231371	0.303459270008338	0.356673358324218	0.407147666574625	0.462847183415775	0.505854463972432	0.547856601627784	FALSE
PFT_k0_gamma	PFT_k0	PFT	k0	gamma	befr.st	0.681686583170379	0.356825797710945	0.354614481157627	0.0891680200298265	0.192840691223144	0.219204831167158	0.249786141132319	0.301566449185707	0.354614481157627	0.405118861951366	0.460441893931285	0.502714193736547	0.5447715768269	FALSE
PFT_k0_gamma	PFT_k0	PFT	k0	gamma	befr.st	0.6920581528673	0.354835675406486	0.35262570683271	0.0887854422630483	0.191746789248397	0.217446273938672	0.247970108053851	0.299584062132362	0.35262570683271	0.402978345048621	0.458002213626595	0.499548292098765	0.542034959456746	FALSE
PFT_k0_gamma	PFT_k0	PFT	k0	gamma	befr.st	0.702429722564221	0.352873887863833	0.350823725900385	0.0884123593684985	0.190330792771185	0.216393340466472	0.24639191410498	0.297896869892482	0.350823725900385	0.400840822233412	0.455546739727535	0.496564840249106	0.540065636815741	FALSE
PFT_k0_gamma	PFT_k0	PFT	k0	gamma	befr.st	0.712801292261142	0.350939941845064	0.348780249287851	0.0880486217565435	0.188884287210441	0.215216996652089	0.244813458920003	0.296124976813713	0.348780249287851	0.398509479343275	0.453428693917576	0.494703859271546	0.537507253937797	FALSE
PFT_k0_gamma	PFT_k0	PFT	k0	gamma	befr.st	0.723172861958064	0.349033354623898	0.346743397538869	0.0876940846132887	0.187714379653905	0.213660043604989	0.243247565061713	0.294320566579855	0.346743397538869	0.396460874321412	0.451121517422627	0.492019618176032	0.534303452832328	FALSE
PFT_k0_gamma	PFT_k0	PFT	k0	gamma	befr.st	0.733544431654985	0.347153653717406	0.344813655511033	0.0873486075123883	0.186579909471433	0.212466598891325	0.241501596829126	0.292808419481586	0.344813655511033	0.394348852144567	0.449123781451767	0.489717805090599	0.531379168115238	FALSE
PFT_k0_gamma	PFT_k0	PFT	k0	gamma	befr.st	0.743916001351906	0.345300376625666	0.342994680711301	0.0870120540550716	0.185391575481561	0.211107146882701	0.240207793774301	0.291160841619303	0.342994680711301	0.392318247767877	0.446942939902915	0.487095060909477	0.528983673256937	FALSE
PFT_k0_gamma	PFT_k0	PFT	k0	gamma	befr.st	0.754287571048827	0.343473070579093	0.341299252905973	0.0866842915366747	0.184296840903818	0.209268219416217	0.238767757381701	0.289486892591125	0.341299252905973	0.390504531837154	0.444681551007345	0.484475255135767	0.52660554925229	FALSE
PFT_k0_gamma	PFT_k0	PFT	k0	gamma	befr.st	0.764659140745748	0.341671292293204	0.33945768705704	0.0863651906380706	0.182785016333358	0.207908239498602	0.237315681010283	0.287756204142976	0.33945768705704	0.388622581785359	0.442296173713207	0.482155991265058	0.524494119273988	FALSE
PFT_k0_gamma	PFT_k0	PFT	k0	gamma	befr.st	0.77503071044267	0.339894607730543	0.337621709664263	0.0860546251404792	0.181326584784843	0.206720535232105	0.235623281352131	0.286198216718432	0.337621709664263	0.386889614560795	0.440024862637679	0.480118808897199	0.522121227591019	FALSE
PFT_k0_gamma	PFT_k0	PFT	k0	gamma	befr.st	0.785402280139591	0.338142591869562	0.336043740767005	0.0857524716622292	0.180502399918088	0.205549728108787	0.234156949077712	0.284610217830377	0.336043740767005	0.385045589854937	0.437790323427183	0.477955346921674	0.519088094642454	FALSE
PFT_k0_gamma	PFT_k0	PFT	k0	gamma	befr.st	0.795773849836512	0.336414828480204	0.334338278563623	0.0854586094161248	0.179566912511092	0.204526775255059	0.232811998978255	0.283082410809855	0.334338278563623	0.38307712217889	0.435407007767484	0.475705949890035	0.517380670792432	FALSE
PFT_k0_gamma	PFT_k0	PFT	k0	gamma	befr.st	0.806145419533433	0.334710909905987	0.332608398507416	0.0851729199861485	0.178353213499998	0.203291783612871	0.231354287247859	0.281625112701537	0.332608398507416	0.381386736536457	0.433177208662374	0.473204059711239	0.514082275967439	FALSE
PFT_k0_gamma	PFT_k0	PFT	k0	gamma	befr.st	0.816516989230355	0.333030436852359	0.331161765220581	0.084895287122302	0.177135275860473	0.202083334596152	0.230173512613299	0.280120898600719	0.331161765220581	0.379530484913019	0.43075222590349	0.470830665242039	0.511447275903037	FALSE
PFT_k0_gamma	PFT_k0	PFT	k0	gamma	befr.st	0.826888558927276	0.331373018181139	0.329627299854488	0.0846255965524572	0.176085971168499	0.200865904208592	0.228723843069362	0.278580759977905	0.329627299854488	0.377941337052688	0.428909859421014	0.468187382283836	0.509196330050316	FALSE
PFT_k0_gamma	PFT_k0	PFT	k0	gamma	befr.st	0.837260128624197	0.32973827071083	0.328005410737025	0.0843637358101521	0.17482773157303	0.199270762395876	0.22723894652327	0.276945976878636	0.328005410737025	0.37604361656329	0.426887157821902	0.465865488525664	0.507147592538173	FALSE
PFT_k0_gamma	PFT_k0	PFT	k0	gamma	befr.st	0.847631698321118	0.328125819022623	0.326268680534604	0.0841095940773263	0.173815883503034	0.197962547674659	0.22579085114727	0.275437449265699	0.326268680534604	0.374411741380489	0.425536464595196	0.464071389936217	0.505153292672435	FALSE
PFT_k0_gamma	PFT_k0	PFT	k0	gamma	befr.st	0.858003268018039	0.326535295271908	0.324566568381858	0.0838630620410485	0.172735353577128	0.196802042231355	0.224540391995769	0.273834451878098	0.324566568381858	0.373260656479484	0.423403822848851	0.46160365151291	0.503895637830095	FALSE
PFT_k0_gamma	PFT_k0	PFT	k0	gamma	befr.st	0.868374837714961	0.324966339005112	0.323048113280622	0.0836240317633378	0.171753065955897	0.195675225467735	0.223043323765697	0.272511577189117	0.323048113280622	0.371742792941995	0.421144707531366	0.460379151236643	0.501639487909629	FALSE
PFT_k0_gamma	PFT_k0	PFT	k0	gamma	befr.st	0.878746407411882	0.3234185969817	0.321622999951532	0.0833923965632361	0.170653397078252	0.194453521912393	0.22165388979002	0.27104398684102	0.321622999951532	0.370147010611349	0.419266933144681	0.45824163270877	0.499565958783539	FALSE
PFT_k0_gamma	PFT_k0	PFT	k0	gamma	befr.st	0.889117977108803	0.321891723001163	0.320042747268083	0.0831680509103284	0.169384180004367	0.193082383743128	0.220325097695039	0.269563667684611	0.320042747268083	0.368770071910865	0.417425307542563	0.456370824821727	0.497490879421056	FALSE
PFT_k0_gamma	PFT_k0	PFT	k0	gamma	befr.st	0.899489546805724	0.320385377734852	0.318453963685513	0.0829508903289585	0.168288203849046	0.191669824535766	0.219079762764618	0.268030352089825	0.318453963685513	0.367248615079315	0.415986342612913	0.454174553114751	0.494708197758625	FALSE
PFT_k0_gamma	PFT_k0	PFT	k0	gamma	befr.st	0.909861116502645	0.318899228562481	0.316932468849063	0.0827408113124228	0.167156560464741	0.190484868554265	0.217803890184172	0.266577264319021	0.316932468849063	0.365658092605717	0.414272921795815	0.452084160771657	0.492327272801015	FALSE
PFT_k0_gamma	PFT_k0	PFT	k0	gamma	befr.st	0.920232686199567	0.317432949413181	0.315355709090779	0.0825377112464699	0.166289565220832	0.189385252977583	0.216643195575811	0.265173348118763	0.315355709090779	0.364166103083361	0.412679327278429	0.450208616155492	0.489927442175966	FALSE
PFT_k0_gamma	PFT_k0	PFT	k0	gamma	befr.st	0.930604255896488	0.315986220610932	0.313898477437436	0.082341488341464	0.165295426479615	0.18842698843377	0.215560029680485	0.263706309070174	0.313898477437436	0.362684518907823	0.411211704100151	0.448674712398325	0.488519755213146	FALSE
PFT_k0_gamma	PFT_k0	PFT	k0	gamma	befr.st	0.940975825593409	0.314558728724257	0.312505309460775	0.0821520415726096	0.164419289441228	0.187406243437322	0.214481427371016	0.262380204615787	0.312505309460775	0.361143382160531	0.409724064514715	0.447052720690954	0.485939381941212	FALSE
PFT_k0_gamma	PFT_k0	PFT	k0	gamma	befr.st	0.95134739529033	0.31315016642004	0.311115315488948	0.0819692706276659	0.163546517423382	0.186308826958379	0.213297331217953	0.261077212137772	0.311115315488948	0.359650025922439	0.408398277937853	0.445491618513161	0.483924654033137	FALSE
PFT_k0_gamma	PFT_k0	PFT	k0	gamma	befr.st	0.961718964987252	0.311760232321333	0.30968231227391	0.0817930758616082	0.162649179171765	0.185401736288743	0.212037422530619	0.259813427177354	0.30968231227391	0.358078801500498	0.406919438993255	0.443444938669939	0.482970713529374	FALSE
PFT_k0_gamma	PFT_k0	PFT	k0	gamma	befr.st	0.972090534684173	0.310388630869034	0.308190134707653	0.0816233582577263	0.161826548377731	0.184390189404259	0.211084019604307	0.258478141991949	0.308190134707653	0.356710679211752	0.405242562599569	0.44197669133821	0.480844059699834	FALSE
PFT_k0_gamma	PFT_k0	PFT	k0	gamma	befr.st	0.982462104381094	0.309035072187316	0.306925478214602	0.081460019394675	0.160791205558982	0.183458738974327	0.209753042056636	0.257355221491426	0.306925478214602	0.355266965065734	0.403488768827067	0.439906267495831	0.480062133670099	FALSE
PFT_k0_gamma	PFT_k0	PFT	k0	gamma	befr.st	0.992833674078015	0.307699271952695	0.305586337831676	0.0813029614190178	0.15998678659228	0.182402778072416	0.208623319718043	0.255998848530763	0.305586337831676	0.354196166239721	0.402105446527814	0.438642939905766	0.479486182751987	FALSE
PFT_k0_gamma	PFT_k0	PFT	k0	gamma	befr.st	1.00320524377494	0.306380951266612	0.304154040323941	0.081152087022832	0.159112047712431	0.181255675511373	0.207677397291127	0.254742391055523	0.304154040323941	0.352977474070432	0.400733782286146	0.43688532542988	0.477982211443424	FALSE
PFT_k0_gamma	PFT_k0	PFT	k0	gamma	befr.st	1.01357681347186	0.305079836531443	0.302637700263053	0.0810072994259639	0.158244534944011	0.18033560042461	0.206794927641198	0.253475672962265	0.302637700263053	0.351626745390664	0.399406756110971	0.435251917345384	0.476533813810762	FALSE
PFT_k0_gamma	PFT_k0	PFT	k0	gamma	befr.st	1.02394838316878	0.303795659329809	0.301138198568675	0.0808685023625478	0.157386658019177	0.179345166474714	0.205626123860524	0.252107136225654	0.301138198568675	0.350295676403788	0.397908896490645	0.433372988492652	0.475031788833191	FALSE
PFT_k0_gamma	PFT_k0	PFT	k0	gamma	befr.st	1.0343199528657	0.302528156307107	0.299785875376163	0.0807356000714225	0.156737097262624	0.178468772448588	0.204645427193607	0.250806059509042	0.299785875376163	0.349005905976599	0.396671627680359	0.432064507905485	0.473611088449518	FALSE
PFT_k1_gamma	PFT_k1	PFT	k1	gamma	befa.st	0.00753455287049989	2.04464465185566	2.01537579019044	0.336882449112141	1.47889429881267	1.55109313272758	1.65379305211989	1.81272088578613	2.01537579019044	2.23475238182121	2.45438414885091	2.61876284174976	2.79798557087325	FALSE
PFT_k1_gamma	PFT_k1	PFT	k1	gamma	befa.st	0.0179061225674211	2.01692744062384	1.99047473982595	0.325347388625393	1.47017751172446	1.54252743831795	1.64031900825233	1.79458443624389	1.99047473982595	2.19791503842974	2.41034764253242	2.57096379896241	2.74586461919527	FALSE
PFT_k1_gamma	PFT_k1	PFT	k1	gamma	befa.st	0.0282776922643423	1.99053829279277	1.96446758205148	0.315437400966425	1.4624758800143	1.53172828761325	1.62427687607765	1.77754197478704	1.96446758205148	2.16543119989785	2.36817389756759	2.52245199919223	2.7010562915076	FALSE
PFT_k1_gamma	PFT_k1	PFT	k1	gamma	befa.st	0.0386492619612635	1.96539642239105	1.93879149153811	0.306929051764094	1.45381406315006	1.52027705304309	1.60984405476596	1.75940791509084	1.93879149153811	2.1325031549132	2.33598247266105	2.47991926958418	2.65464822450327	FALSE
PFT_k1_gamma	PFT_k1	PFT	k1	gamma	befa.st	0.0490208316581847	1.94142703286514	1.91595015246981	0.299623907393548	1.44479641205572	1.50901231968911	1.59614488701778	1.74092903352392	1.91595015246981	2.10139713457937	2.3033801311946	2.44295687645284	2.61148435887777	FALSE
PFT_k1_gamma	PFT_k1	PFT	k1	gamma	befa.st	0.059392401355106	1.91856077860103	1.89295185000198	0.293346585841868	1.43373879254054	1.49800547529482	1.57975052752284	1.72177735729195	1.89295185000198	2.07488163094338	2.27638340613176	2.41279207466072	2.57565450374995	FALSE
PFT_k1_gamma	PFT_k1	PFT	k1	gamma	befa.st	0.0697639710520272	1.89673328583361	1.86904496739528	0.287942949321565	1.42305847943835	1.48724130292307	1.56477901183596	1.70484947957813	1.86904496739528	2.04870028561873	2.24821543121967	2.38482298210766	2.55043075972086	FALSE
PFT_k1_gamma	PFT_k1	PFT	k1	gamma	befa.st	0.0801355407489484	1.87588472486492	1.84649931562182	0.283278339630813	1.41352962936131	1.47582266075762	1.54972179141125	1.68707250669024	1.84649931562182	2.02523671544922	2.22430226153717	2.35685081411047	2.52056964064277	FALSE
PFT_k1_gamma	PFT_k1	PFT	k1	gamma	befa.st	0.0905071104458696	1.85595942683961	1.82599197530634	0.279235822486536	1.40308143365865	1.46510920487461	1.53615262903713	1.66979854411681	1.82599197530634	2.00293139616071	2.2016025107188	2.32964507731155	2.49702417067502	FALSE
PFT_k1_gamma	PFT_k1	PFT	k1	gamma	befa.st	0.100878680142791	1.83690553940054	1.80494150274051	0.275714445939062	1.39374310386428	1.45216985599673	1.52224940935544	1.65239135084278	1.80494150274051	1.98048778520412	2.18017981687784	2.30924318885624	2.46934736522698	FALSE
PFT_k1_gamma	PFT_k1	PFT	k1	gamma	befa.st	0.111250249839712	1.81867471642472	1.78677898387895	0.272627536989587	1.3812341553342	1.44049806358262	1.50811563735554	1.63543526803262	1.78677898387895	1.96076989007389	2.16055768551782	2.28822600235024	2.44915227219709	FALSE
PFT_k1_gamma	PFT_k1	PFT	k1	gamma	befa.st	0.121621819536633	1.80122183775769	1.76912553813108	0.269901065982708	1.37053885283684	1.43056962301882	1.49523788641653	1.6185217031967	1.76912553813108	1.94177158546057	2.14016416596455	2.26898057800647	2.42347572743564	FALSE
PFT_k1_gamma	PFT_k1	PFT	k1	gamma	befa.st	0.131993389233554	1.78450475545649	1.7510402456293	0.26747210565759	1.36188748816204	1.41836860985411	1.48322922206787	1.60495445319585	1.7510402456293	1.92300245063677	2.11883814229472	2.24791363016179	2.39869520999854	FALSE
PFT_k1_gamma	PFT_k1	PFT	k1	gamma	befa.st	0.142364958930476	1.768484063542	1.73474347358015	0.265287405056117	1.35292252737989	1.4069619517965	1.47031511719963	1.58920193712937	1.73474347358015	1.90531128323449	2.10332351327751	2.23176316740483	2.37963142469571	FALSE
PFT_k1_gamma	PFT_k1	PFT	k1	gamma	befa.st	0.152736528627397	1.75312288866993	1.71844777436771	0.263302090622143	1.34450965842711	1.39500573942837	1.45844110838397	1.57485980663705	1.71844777436771	1.89001899479339	2.08668935019552	2.2147605145165	2.36367465056431	FALSE
PFT_k1_gamma	PFT_k1	PFT	k1	gamma	befa.st	0.163108098324318	1.73838669947262	1.70401386612432	0.261478499460037	1.33596442744212	1.38442917486716	1.44680696486307	1.55911168650873	1.70401386612432	1.87494718600103	2.06884241969963	2.20136495475001	2.3462851512878	FALSE
PFT_k1_gamma	PFT_k1	PFT	k1	gamma	befa.st	0.173479668021239	1.72424313261207	1.68796672779293	0.259785143675436	1.32598902677748	1.37512886269049	1.43407145143777	1.54554064541583	1.68796672779293	1.86082666091466	2.05339387586391	2.18807414405855	2.33371955558165	FALSE
PFT_k1_gamma	PFT_k1	PFT	k1	gamma	befa.st	0.183851237718161	1.71066183382942	1.67287714351064	0.258195800251692	1.31781979765234	1.36599957249591	1.42293054483238	1.53196100320521	1.67287714351064	1.84651688660816	2.03970994046566	2.17301306270415	2.32226609904509	FALSE
PFT_k1_gamma	PFT_k1	PFT	k1	gamma	befa.st	0.194222807415082	1.69761431248421	1.66003488942784	0.25668871794661	1.30850965161457	1.35563980783492	1.41282733794919	1.51864172043804	1.66003488942784	1.8322929302853	2.02550812266013	2.16016359621637	2.30592937314681	FALSE
PFT_k1_gamma	PFT_k1	PFT	k1	gamma	befa.st	0.204594377112003	1.68507380825479	1.64734429955767	0.255245930991156	1.29917051140691	1.34612273997859	1.40323776129135	1.5052054071374	1.64734429955767	1.81974017815444	2.0123970961529	2.14627239545633	2.29092131591551	FALSE
PFT_k1_gamma	PFT_k1	PFT	k1	gamma	befa.st	0.214965946808924	1.67301516882487	1.63497725040174	0.253852668649493	1.29143918756151	1.33693907367357	1.39178666914625	1.49388781284688	1.63497725040174	1.80709792024579	1.99905149815842	2.13690468031812	2.27789845738247	FALSE
PFT_k1_gamma	PFT_k1	PFT	k1	gamma	befa.st	0.225337516505845	1.66141473751315	1.62269108896466	0.252496849683988	1.28390005757336	1.32836183658027	1.38271820695254	1.48375514137921	1.62269108896466	1.79571099447793	1.98680013474485	2.12077838689184	2.26425017662939	FALSE
PFT_k1_gamma	PFT_k1	PFT	k1	gamma	befa.st	0.235709086202767	1.65025024991813	1.61153208086928	0.251168651225922	1.27735854835762	1.31972512939833	1.37357671548439	1.47279515168044	1.61153208086928	1.78364736402393	1.97511422685202	2.10699152753683	2.25174483121359	FALSE
PFT_k1_gamma	PFT_k1	PFT	k1	gamma	befa.st	0.246080655899688	1.63950073875004	1.59960323778234	0.249860142297914	1.2702787798709	1.31117344630039	1.36479226756662	1.46263684043522	1.59960323778234	1.77248405626313	1.96435172047288	2.09324471693024	2.23739440868181	FALSE
