model	model_structure	hierarchy	k_depth	family	response	response_offset	h1	h2	ftp	PFT	sp_code	application_group	is_best_gamma_model	L_mean	L_median	L_sd	L_q025	L_q05	L_q95	L_q975	A_mean	A_median	A_sd	A_q025	A_q05	A_q95	A_q975	k_mean	k_median	k_sd	k_q025	k_q05	k_q95	k_q975	equation
ftp_sp_k0_gamma	ftp_sp_k0	ftp_sp	k0	gamma	befr.st	0	mono_N	mono_N.LL	mono_N	NA	LL	mono_N.LL	TRUE	0.180316518834099	0.188072706535386	0.0892893341156865	0.0144287563574555	0.028123352325305	0.315681764244229	0.333433452318894	0.440391715644158	0.427949709002226	0.146405365754644	0.202289043934892	0.239544771291931	0.695892763236585	0.796047995871499	2.11698821226037	1.7477779710063	1.29823007491913	0.647286472384214	0.726157532241934	4.60658844769267	5.35491156065574	befr.st = L + A * exp(-k * rsd)
ftp_sp_k0_gamma	ftp_sp_k0	ftp_sp	k0	gamma	befa.st	1	mono_N	mono_N.PD	mono_N	NA	PD	mono_N.PD	TRUE	0.268633565078252	0.268887570575066	0.0204713659287835	0.228302306661516	0.234455779950841	0.302351874054087	0.308380123675946	0.991145851540166	0.975211567258031	0.201676946141229	0.645199104786495	0.690897458052149	1.35196551608768	1.43245214852042	6.92212549047735	6.89114290446141	0.7944944625548	5.43796243082216	5.66657824388115	8.28599740105341	8.55759461445862	befa.st = 1 + L + A * exp(-k * rsd)
ftp_sp_k0_gamma	ftp_sp_k0	ftp_sp	k0	gamma	befr.st	0	mono_N	mono_N.PD	mono_N	NA	PD	mono_N.PD	TRUE	0.197575851545384	0.213990494079941	0.0911770609324091	0.0168634234491788	0.0315760901624213	0.320488449879009	0.332055315582752	0.291988644065197	0.296980868431152	0.108844104940736	0.0830645718837758	0.10765713439051	0.460974558778749	0.482539121604359	2.11698821226037	1.7477779710063	1.29823007491913	0.647286472384214	0.726157532241934	4.60658844769267	5.35491156065574	befr.st = L + A * exp(-k * rsd)
ftp_sp_k0_gamma	ftp_sp_k0	ftp_sp	k0	gamma	befa.st	1	mono_N	mono_N.PDe	mono_N	NA	PDe	mono_N.PDe	TRUE	0.204304197208027	0.202665274289224	0.0297134468354012	0.151081146730711	0.158427581686729	0.256074565218568	0.267402327955723	2.31215512161973	2.25484727898194	0.490685033112033	1.52346976380192	1.61225097619252	3.20526988078668	3.42121451682345	6.92212549047735	6.89114290446141	0.7944944625548	5.43796243082216	5.66657824388115	8.28599740105341	8.55759461445862	befa.st = 1 + L + A * exp(-k * rsd)
ftp_sp_k0_gamma	ftp_sp_k0	ftp_sp	k0	gamma	befr.st	0	mono_N	mono_N.PDe	mono_N	NA	PDe	mono_N.PDe	TRUE	0.226600346488189	0.243098088065451	0.0944695643353171	0.0178620914326098	0.0405514800784154	0.356323448073988	0.374198694634072	0.36720662630816	0.363383657269068	0.118029308060766	0.148953246674848	0.185502655905242	0.558266954459453	0.602775744445955	2.11698821226037	1.7477779710063	1.29823007491913	0.647286472384214	0.726157532241934	4.60658844769267	5.35491156065574	befr.st = L + A * exp(-k * rsd)
ftp_sp_k0_gamma	ftp_sp_k0	ftp_sp	k0	gamma	befa.st	1	mono_N	mono_N.PK	mono_N	NA	PK	mono_N.PK	TRUE	0.557120723888794	0.556750348187606	0.0535658394197859	0.454305709132328	0.470989596170692	0.64438098383428	0.661844771273254	1.68855633383253	1.61895677119775	0.480236412119524	0.96078582740819	1.03723119263986	2.56928069728102	2.8387075479784	6.92212549047735	6.89114290446141	0.7944944625548	5.43796243082216	5.66657824388115	8.28599740105341	8.55759461445862	befa.st = 1 + L + A * exp(-k * rsd)
ftp_sp_k0_gamma	ftp_sp_k0	ftp_sp	k0	gamma	befr.st	0	mono_N	mono_N.PK	mono_N	NA	PK	mono_N.PK	TRUE	0.24537727755283	0.26238943519301	0.108459637725834	0.017167250454141	0.0355440255892399	0.393019148611809	0.409251414959088	0.409496914040855	0.401952046167475	0.143696407890367	0.144885900983379	0.183573264623406	0.643478712754673	0.702118974818475	2.11698821226037	1.7477779710063	1.29823007491913	0.647286472384214	0.726157532241934	4.60658844769267	5.35491156065574	befr.st = L + A * exp(-k * rsd)
ftp_sp_k0_gamma	ftp_sp_k0	ftp_sp	k0	gamma	befa.st	1	mono_N	mono_N.PR	mono_N	NA	PR	mono_N.PR	TRUE	0.185660228959353	0.185651445928922	0.0240995092103892	0.137383727176874	0.145048850873604	0.224456191681186	0.232212232032668	1.26736440739792	1.23122375653378	0.297552898160301	0.785539162113131	0.851365838728575	1.80058890303859	1.9614060560235	6.92212549047735	6.89114290446141	0.7944944625548	5.43796243082216	5.66657824388115	8.28599740105341	8.55759461445862	befa.st = 1 + L + A * exp(-k * rsd)
ftp_sp_k0_gamma	ftp_sp_k0	ftp_sp	k0	gamma	befr.st	0	mono_N	mono_N.PR	mono_N	NA	PR	mono_N.PR	TRUE	0.336994423022755	0.363306212438477	0.137802168765574	0.023551615913479	0.0516297033540745	0.518622095625677	0.53944241241623	0.379634233783801	0.36435507475551	0.17980799700014	0.0702041711540573	0.106498385737628	0.70351547422162	0.760646363588036	2.11698821226037	1.7477779710063	1.29823007491913	0.647286472384214	0.726157532241934	4.60658844769267	5.35491156065574	befr.st = L + A * exp(-k * rsd)
ftp_sp_k0_gamma	ftp_sp_k0	ftp_sp	k0	gamma	befa.st	1	mono_N	mono_N.PT	mono_N	NA	PT	mono_N.PT	TRUE	0.329179722477614	0.328284110503038	0.0304374986571762	0.273332628720455	0.281157345427742	0.380989438520398	0.392638670132127	1.0679252201205	1.03797314813425	0.302270535371225	0.560279939005891	0.625326084368687	1.61000894521101	1.75241940100229	6.92212549047735	6.89114290446141	0.7944944625548	5.43796243082216	5.66657824388115	8.28599740105341	8.55759461445862	befa.st = 1 + L + A * exp(-k * rsd)
ftp_sp_k0_gamma	ftp_sp_k0	ftp_sp	k0	gamma	befr.st	0	mono_N	mono_N.PT	mono_N	NA	PT	mono_N.PT	TRUE	0.227714091474584	0.241769565354622	0.105838454639919	0.0147675463627504	0.0337885427592194	0.380737682557909	0.400045954465416	0.387725220839373	0.383413849980445	0.143901690648254	0.132518440003368	0.168385958155467	0.606761947374664	0.666706187259363	2.11698821226037	1.7477779710063	1.29823007491913	0.647286472384214	0.726157532241934	4.60658844769267	5.35491156065574	befr.st = L + A * exp(-k * rsd)
ftp_sp_k1_gamma	ftp_sp_k1	ftp_sp	k1	gamma	befa.st	1	mono_B	mono_B.BP	mono_B	NA	BP	mono_B.BP	FALSE	0.242858117904522	0.240580210369997	0.0304901770811468	0.190891408288962	0.197333997712439	0.296355160543667	0.308951212044695	0.941722636916612	0.906029737899467	0.287105055899138	0.489767726294304	0.545704982069013	1.45673571154855	1.58896965744805	7.02879144037326	7.00073238595668	1.31600204960318	4.49297045338871	4.93406771769403	9.22910083152057	9.70261045509571	befa.st = 1 + L + A * exp(-k * rsd)
ftp_sp_k1_gamma	ftp_sp_k1	ftp_sp	k1	gamma	befr.st	0	mono_B	mono_B.BP	mono_B	NA	BP	mono_B.BP	FALSE	0.35993603872742	0.394995252244557	0.12042424443239	0.0396053937379144	0.0799591747097377	0.498501084348413	0.518746690508651	0.348269508200721	0.32708011693672	0.177842936746051	0.0566291003319877	0.0911686330778213	0.676315815011004	0.747897745336223	3.86266917371071	2.74578938574776	3.30413984088985	0.502750275513606	0.595852959798309	10.4738072378579	12.0516978394035	befr.st = L + A * exp(-k * rsd)
ftp_sp_k1_gamma	ftp_sp_k1	ftp_sp	k1	gamma	befa.st	1	mono_B	mono_B.CJa	mono_B	NA	CJa	mono_B.CJa	FALSE	0.720345025986809	0.711179560494807	0.101240010088382	0.549815148959173	0.572248039045101	0.902448193704621	0.946051401474732	1.08384452351195	0.97160074352262	0.575999558018108	0.355675143714939	0.423394707308643	2.11243274354662	2.49686363557931	7.02879144037326	7.00073238595668	1.31600204960318	4.49297045338871	4.93406771769403	9.22910083152057	9.70261045509571	befa.st = 1 + L + A * exp(-k * rsd)
ftp_sp_k1_gamma	ftp_sp_k1	ftp_sp	k1	gamma	befr.st	0	mono_B	mono_B.CJa	mono_B	NA	CJa	mono_B.CJa	FALSE	0.475173157582022	0.513070967649904	0.162960776934921	0.044303764232688	0.0989143839158832	0.676107827541665	0.710519134366421	1.28648010711714	0.432444853258435	34.0093048855831	0.0709442289105168	0.112826237714626	2.10916513983464	3.77570518659783	3.86266917371071	2.74578938574776	3.30413984088985	0.502750275513606	0.595852959798309	10.4738072378579	12.0516978394035	befr.st = L + A * exp(-k * rsd)
ftp_sp_k1_gamma	ftp_sp_k1	ftp_sp	k1	gamma	befa.st	1	mono_B	mono_B.CL	mono_B	NA	CL	mono_B.CL	FALSE	0.541141676921848	0.536874378101308	0.0692501656428933	0.415594823354213	0.434689248362276	0.659049679815667	0.685781231325619	0.999179159371013	0.925021369117736	0.448249989938825	0.360555278498516	0.423121865865673	1.83111933975985	2.08849340948721	7.02879144037326	7.00073238595668	1.31600204960318	4.49297045338871	4.93406771769403	9.22910083152057	9.70261045509571	befa.st = 1 + L + A * exp(-k * rsd)
ftp_sp_k1_gamma	ftp_sp_k1	ftp_sp	k1	gamma	befr.st	0	mono_B	mono_B.CL	mono_B	NA	CL	mono_B.CL	FALSE	0.296557802981414	0.324051150690924	0.119595979307152	0.0327020884438331	0.0583841631685334	0.451072718536181	0.468214376303989	0.502669903604159	0.377513905025584	0.661509006743142	0.0681571481322832	0.109305002978109	1.24980093562541	1.88052854835801	3.86266917371071	2.74578938574776	3.30413984088985	0.502750275513606	0.595852959798309	10.4738072378579	12.0516978394035	befr.st = L + A * exp(-k * rsd)
ftp_sp_k1_gamma	ftp_sp_k1	ftp_sp	k1	gamma	befa.st	1	mono_B	mono_B.CS	mono_B	NA	CS	mono_B.CS	FALSE	0.281470068432646	0.280331228791891	0.0288125526736121	0.228599295609779	0.236228308561102	0.331171852237712	0.341869759584009	1.04956311772658	0.962311198132329	0.49105222471484	0.370116364627466	0.449511741229519	1.91784602324488	2.25491528038364	7.02879144037326	7.00073238595668	1.31600204960318	4.49297045338871	4.93406771769403	9.22910083152057	9.70261045509571	befa.st = 1 + L + A * exp(-k * rsd)
ftp_sp_k1_gamma	ftp_sp_k1	ftp_sp	k1	gamma	befr.st	0	mono_B	mono_B.CS	mono_B	NA	CS	mono_B.CS	FALSE	0.47646906472036	0.509552405856688	0.183102409464927	0.0386748606310647	0.0806210306474611	0.724309499380593	0.758703475225547	4.37143703724122	0.859143694167837	23.5773358957792	0.2131933197107	0.257984263032177	15.1095377624672	29.0904266741061	3.86266917371071	2.74578938574776	3.30413984088985	0.502750275513606	0.595852959798309	10.4738072378579	12.0516978394035	befr.st = L + A * exp(-k * rsd)
ftp_sp_k1_gamma	ftp_sp_k1	ftp_sp	k1	gamma	befa.st	1	mono_B	mono_B.LT	mono_B	NA	LT	mono_B.LT	FALSE	0.15159878515915	0.150671288111373	0.0211252986436748	0.112253080722951	0.118546228261766	0.187576047661115	0.194621743720982	1.35779600656229	1.20519187070772	0.713832547355414	0.503163177877004	0.582355786858454	2.6356542094459	3.19009700262958	7.02879144037326	7.00073238595668	1.31600204960318	4.49297045338871	4.93406771769403	9.22910083152057	9.70261045509571	befa.st = 1 + L + A * exp(-k * rsd)
ftp_sp_k1_gamma	ftp_sp_k1	ftp_sp	k1	gamma	befr.st	0	mono_B	mono_B.LT	mono_B	NA	LT	mono_B.LT	FALSE	0.194661064441401	0.213135411506546	0.0807589573519952	0.0214519659214283	0.0396864962560779	0.303389470446075	0.315558172911511	0.899354446791041	0.372642425150628	5.34884770540112	0.104965188989905	0.152767193421332	2.69784999449343	4.58348817501852	3.86266917371071	2.74578938574776	3.30413984088985	0.502750275513606	0.595852959798309	10.4738072378579	12.0516978394035	befr.st = L + A * exp(-k * rsd)
ftp_sp_k1_gamma	ftp_sp_k1	ftp_sp	k1	gamma	befa.st	1	mono_B	mono_B.MT	mono_B	NA	MT	mono_B.MT	FALSE	0.965405248427559	0.952011590615654	0.135149146327227	0.736836269013021	0.768767502008012	1.19688417557579	1.25889950814272	1.082909369188	0.976386380863323	0.566818778256016	0.370896705020113	0.439924296190857	2.03168762027859	2.43844578983069	7.02879144037326	7.00073238595668	1.31600204960318	4.49297045338871	4.93406771769403	9.22910083152057	9.70261045509571	befa.st = 1 + L + A * exp(-k * rsd)
ftp_sp_k1_gamma	ftp_sp_k1	ftp_sp	k1	gamma	befr.st	0	mono_B	mono_B.MT	mono_B	NA	MT	mono_B.MT	FALSE	0.395806480892755	0.331874116464481	0.686681537236366	0.0359012932849274	0.0632387270653715	0.737063275527565	0.908323272140249	0.894550551819177	0.394234368951463	4.65574025178533	0.0624524676141959	0.109324940149627	2.18139640406652	3.96890744576236	3.86266917371071	2.74578938574776	3.30413984088985	0.502750275513606	0.595852959798309	10.4738072378579	12.0516978394035	befr.st = L + A * exp(-k * rsd)
ftp_sp_k1_gamma	ftp_sp_k1	ftp_sp	k1	gamma	befa.st	1	mono_B	mono_B.NS	mono_B	NA	NS	mono_B.NS	FALSE	0.503753194689159	0.495701266520174	0.0833863497735345	0.366353165850766	0.384889906614928	0.651960343559805	0.69158068765148	1.07412285850188	0.968627044280535	0.540467304921127	0.366538129555051	0.444413339085341	2.04437223707572	2.43507240059086	7.02879144037326	7.00073238595668	1.31600204960318	4.49297045338871	4.93406771769403	9.22910083152057	9.70261045509571	befa.st = 1 + L + A * exp(-k * rsd)
ftp_sp_k1_gamma	ftp_sp_k1	ftp_sp	k1	gamma	befr.st	0	mono_B	mono_B.NS	mono_B	NA	NS	mono_B.NS	FALSE	0.356098922083785	0.327609220021443	0.236748772869382	0.0314004771950288	0.0560095833956609	0.727757403912763	0.855973251026425	0.911265391851484	0.404602426148452	5.28925292979885	0.066783992132864	0.107923063685462	2.20379624047354	3.79762903016227	3.86266917371071	2.74578938574776	3.30413984088985	0.502750275513606	0.595852959798309	10.4738072378579	12.0516978394035	befr.st = L + A * exp(-k * rsd)
ftp_sp_k1_gamma	ftp_sp_k1	ftp_sp	k1	gamma	befa.st	1	mono_B	mono_B.PxT	mono_B	NA	PxT	mono_B.PxT	FALSE	0.169058243377196	0.167806609769709	0.0197837782207541	0.13400910072333	0.138877653961375	0.203699895423409	0.210610884568319	1.06133847204447	0.95559339137206	0.545942243924021	0.355081782658161	0.424384821238701	2.05576111638145	2.41341765882341	7.02879144037326	7.00073238595668	1.31600204960318	4.49297045338871	4.93406771769403	9.22910083152057	9.70261045509571	befa.st = 1 + L + A * exp(-k * rsd)
ftp_sp_k1_gamma	ftp_sp_k1	ftp_sp	k1	gamma	befr.st	0	mono_B	mono_B.PxT	mono_B	NA	PxT	mono_B.PxT	FALSE	0.158344704567413	0.174042153873896	0.0660959294141637	0.0178955092666922	0.0311694390123973	0.24622604708272	0.259205167141752	0.787923772946762	0.311326521427469	4.92782530706365	0.0612094018117292	0.093805132200394	2.00217768358878	3.82031714898983	3.86266917371071	2.74578938574776	3.30413984088985	0.502750275513606	0.595852959798309	10.4738072378579	12.0516978394035	befr.st = L + A * exp(-k * rsd)
ftp_sp_k1_gamma	ftp_sp_k1	ftp_sp	k1	gamma	befa.st	1	mono_B	mono_B.QAc	mono_B	NA	QAc	mono_B.QAc	FALSE	0.351853638646304	0.351545660789005	0.0316659220144828	0.293021430754828	0.302070997164631	0.404296123154772	0.416955562765585	0.900306475594414	0.841135502323935	0.366487611550576	0.362793522923165	0.419814061599153	1.56734912095874	1.77568093510493	7.02879144037326	7.00073238595668	1.31600204960318	4.49297045338871	4.93406771769403	9.22910083152057	9.70261045509571	befa.st = 1 + L + A * exp(-k * rsd)
ftp_sp_k1_gamma	ftp_sp_k1	ftp_sp	k1	gamma	befr.st	0	mono_B	mono_B.QAc	mono_B	NA	QAc	mono_B.QAc	FALSE	0.333040558983559	0.369295423305207	0.120451162144987	0.0337059586579956	0.0688904720312868	0.472693065998513	0.489162359948826	0.539451615451584	0.381393754941993	0.917672246231933	0.0835492139606052	0.12556083899962	1.32605439345353	2.11358128425805	3.86266917371071	2.74578938574776	3.30413984088985	0.502750275513606	0.595852959798309	10.4738072378579	12.0516978394035	befr.st = L + A * exp(-k * rsd)
ftp_sp_k1_gamma	ftp_sp_k1	ftp_sp	k1	gamma	befa.st	1	mono_B	mono_B.QAt	mono_B	NA	QAt	mono_B.QAt	FALSE	0.354754445101057	0.352656377553806	0.0452890846537162	0.272745639699825	0.284623953930357	0.432740926019737	0.45048351415491	1.20575556991966	1.13794825630751	0.436742967605766	0.559410904443616	0.635704737371683	1.99260379188824	2.24748275683039	7.02879144037326	7.00073238595668	1.31600204960318	4.49297045338871	4.93406771769403	9.22910083152057	9.70261045509571	befa.st = 1 + L + A * exp(-k * rsd)
ftp_sp_k1_gamma	ftp_sp_k1	ftp_sp	k1	gamma	befr.st	0	mono_B	mono_B.QAt	mono_B	NA	QAt	mono_B.QAt	FALSE	0.229441175432933	0.248296521807811	0.0944328566450381	0.0277822871631099	0.047959708725051	0.355989629526131	0.371734655851494	0.260019485320064	0.258650973990465	0.126331952154721	0.04140341247867	0.0640727273387498	0.446553939397322	0.501914917041206	3.86266917371071	2.74578938574776	3.30413984088985	0.502750275513606	0.595852959798309	10.4738072378579	12.0516978394035	befr.st = L + A * exp(-k * rsd)
ftp_sp_k1_gamma	ftp_sp_k1	ftp_sp	k1	gamma	befa.st	1	mono_B	mono_B.QG	mono_B	NA	QG	mono_B.QG	FALSE	0.914979875883064	0.910147867880961	0.0955627195995024	0.746958990806686	0.771994904399956	1.08328573048293	1.118316616052	1.01118334235384	0.919379116938305	0.510581567547193	0.345652143698029	0.417708521283424	1.92472963744554	2.2683089288668	7.02879144037326	7.00073238595668	1.31600204960318	4.49297045338871	4.93406771769403	9.22910083152057	9.70261045509571	befa.st = 1 + L + A * exp(-k * rsd)
ftp_sp_k1_gamma	ftp_sp_k1	ftp_sp	k1	gamma	befr.st	0	mono_B	mono_B.QG	mono_B	NA	QG	mono_B.QG	FALSE	0.530192714119406	0.569085557865422	0.179340352990544	0.0517917646584087	0.110355542114363	0.7526399116173	0.78976885840268	0.840776462552283	0.43408690914568	3.16624273682155	0.0656388752661396	0.111394894030945	2.09945180119918	3.76484153280509	3.86266917371071	2.74578938574776	3.30413984088985	0.502750275513606	0.595852959798309	10.4738072378579	12.0516978394035	befr.st = L + A * exp(-k * rsd)
ftp_sp_k1_gamma	ftp_sp_k1	ftp_sp	k1	gamma	befa.st	1	mono_B	mono_B.QM	mono_B	NA	QM	mono_B.QM	FALSE	0.457312301405329	0.458008060810465	0.0384668323818107	0.378481936746018	0.393743603299659	0.518609354231762	0.530647958608701	1.08417538656347	1.01318462392239	0.456162409102539	0.429392410608697	0.499416249024696	1.93319129634334	2.19492378548583	7.02879144037326	7.00073238595668	1.31600204960318	4.49297045338871	4.93406771769403	9.22910083152057	9.70261045509571	befa.st = 1 + L + A * exp(-k * rsd)
ftp_sp_k1_gamma	ftp_sp_k1	ftp_sp	k1	gamma	befr.st	0	mono_B	mono_B.QM	mono_B	NA	QM	mono_B.QM	FALSE	0.41524457608965	0.456570239154495	0.155296734329302	0.0400052530650834	0.0754023757047364	0.602423576369916	0.626994238894922	2.11313348516478	0.829789560975931	4.83172694954767	0.246698143784825	0.290523567581361	7.92501027202653	12.4096512359297	3.86266917371071	2.74578938574776	3.30413984088985	0.502750275513606	0.595852959798309	10.4738072378579	12.0516978394035	befr.st = L + A * exp(-k * rsd)
ftp_sp_k1_gamma	ftp_sp_k1	ftp_sp	k1	gamma	befa.st	1	mono_B	mono_B.QS	mono_B	NA	QS	mono_B.QS	FALSE	0.375006345769603	0.37423324352691	0.0415987119757812	0.295260841417677	0.308778363553228	0.444877650201395	0.458857178325365	0.952262658079977	0.895752665515564	0.379444718078175	0.387013492864829	0.450536330247556	1.6537809723069	1.85730190167556	7.02879144037326	7.00073238595668	1.31600204960318	4.49297045338871	4.93406771769403	9.22910083152057	9.70261045509571	befa.st = 1 + L + A * exp(-k * rsd)
ftp_sp_k1_gamma	ftp_sp_k1	ftp_sp	k1	gamma	befr.st	0	mono_B	mono_B.QS	mono_B	NA	QS	mono_B.QS	FALSE	0.414006645224982	0.45591401788771	0.158790050306276	0.0374082179910326	0.0742547599901091	0.611714603319614	0.637021664289363	1.27016022891496	0.701614387198678	2.18157745989721	0.219470105239722	0.267253477456108	4.2105197104073	6.38659884986391	3.86266917371071	2.74578938574776	3.30413984088985	0.502750275513606	0.595852959798309	10.4738072378579	12.0516978394035	befr.st = L + A * exp(-k * rsd)
ftp_sp_k1_gamma	ftp_sp_k1	ftp_sp	k1	gamma	befa.st	1	mono_B	mono_B.QV	mono_B	NA	QV	mono_B.QV	FALSE	0.230189555293708	0.230455964082032	0.0227729993091731	0.184614434166569	0.192129228091149	0.267144581959948	0.274301469520812	0.998255668861911	0.932004080077275	0.414888437454943	0.395547487292154	0.464265058686461	1.74569059836329	1.98859794161769	7.02879144037326	7.00073238595668	1.31600204960318	4.49297045338871	4.93406771769403	9.22910083152057	9.70261045509571	befa.st = 1 + L + A * exp(-k * rsd)
ftp_sp_k1_gamma	ftp_sp_k1	ftp_sp	k1	gamma	befr.st	0	mono_B	mono_B.QV	mono_B	NA	QV	mono_B.QV	FALSE	0.338509941714164	0.376422260022107	0.11804650740051	0.035510099047352	0.0736756513761453	0.468960026227904	0.48313449114053	0.361387139685874	0.317174256907478	0.311582289309469	0.0440801810716024	0.0731654582882226	0.717187624827151	1.02779990736575	3.86266917371071	2.74578938574776	3.30413984088985	0.502750275513606	0.595852959798309	10.4738072378579	12.0516978394035	befr.st = L + A * exp(-k * rsd)
ftp_sp_k1_gamma	ftp_sp_k1	ftp_sp	k1	gamma	befa.st	1	mono_N	mono_N.CJ	mono_N	NA	CJ	mono_N.CJ	FALSE	0.234585752162927	0.234132842201195	0.0270718374169776	0.182875794379976	0.191035395716137	0.28092946766746	0.290318168600717	1.20065245065867	1.16927570182888	0.301975358030678	0.708402010852491	0.768563241978985	1.74295460609529	1.88822129061461	6.9101592588248	6.86250465416385	0.891949569136996	5.29610649135207	5.53307872814577	8.43431030320474	8.77838576747241	befa.st = 1 + L + A * exp(-k * rsd)
ftp_sp_k1_gamma	ftp_sp_k1	ftp_sp	k1	gamma	befr.st	0	mono_N	mono_N.CJ	mono_N	NA	CJ	mono_N.CJ	FALSE	0.185645455642064	0.197857014656499	0.0830340731425521	0.0184133225913996	0.0355793176387988	0.306412021468311	0.321083709538787	0.360038407714893	0.35800497646061	0.147140280043463	0.0884856932665853	0.132297429303775	0.589345852301517	0.674434998781078	2.34525072316886	2.07031396304815	1.32567457235875	0.720205704010778	0.801122398320837	4.82841344085008	5.51691537602141	befr.st = L + A * exp(-k * rsd)
ftp_sp_k1_gamma	ftp_sp_k1	ftp_sp	k1	gamma	befa.st	1	mono_N	mono_N.CO	mono_N	NA	CO	mono_N.CO	FALSE	0.240512606168287	0.239313976601767	0.026601637984242	0.191533894605641	0.198935099665978	0.286137822500608	0.295909994210367	1.38613703299322	1.33974188892093	0.36420299065924	0.815305272855965	0.889695392442314	2.0527077793631	2.23687179273507	6.9101592588248	6.86250465416385	0.891949569136996	5.29610649135207	5.53307872814577	8.43431030320474	8.77838576747241	befa.st = 1 + L + A * exp(-k * rsd)
ftp_sp_k1_gamma	ftp_sp_k1	ftp_sp	k1	gamma	befr.st	0	mono_N	mono_N.CO	mono_N	NA	CO	mono_N.CO	FALSE	0.133736839518401	0.142416947291017	0.0616121956247759	0.013639570168193	0.0237883690522456	0.222719568789008	0.233717159492936	0.388904530240102	0.371918070352795	0.131214639717403	0.179337548486103	0.217232849665738	0.624068946084684	0.707590279899543	2.34525072316886	2.07031396304815	1.32567457235875	0.720205704010778	0.801122398320837	4.82841344085008	5.51691537602141	befr.st = L + A * exp(-k * rsd)
ftp_sp_k1_gamma	ftp_sp_k1	ftp_sp	k1	gamma	befa.st	1	mono_N	mono_N.LL	mono_N	NA	LL	mono_N.LL	FALSE	0.245891500913621	0.245463202741436	0.0219537821476685	0.204532089391514	0.210996961754586	0.282132331326142	0.289986742303929	1.1288143430831	1.10408152419289	0.258269696640615	0.70533546668847	0.75983491435101	1.59028962807491	1.71409550097654	6.9101592588248	6.86250465416385	0.891949569136996	5.29610649135207	5.53307872814577	8.43431030320474	8.77838576747241	befa.st = 1 + L + A * exp(-k * rsd)
ftp_sp_k1_gamma	ftp_sp_k1	ftp_sp	k1	gamma	befr.st	0	mono_N	mono_N.LL	mono_N	NA	LL	mono_N.LL	FALSE	0.194460614446724	0.204763283474824	0.0872954533096166	0.0198151358394768	0.0366247289530045	0.324762182734201	0.342465518391685	0.449870658718799	0.434565035157341	0.158382632086081	0.185442255712305	0.229101805104956	0.731742652768922	0.837989503772715	2.34525072316886	2.07031396304815	1.32567457235875	0.720205704010778	0.801122398320837	4.82841344085008	5.51691537602141	befr.st = L + A * exp(-k * rsd)
ftp_sp_k1_gamma	ftp_sp_k1	ftp_sp	k1	gamma	befa.st	1	mono_N	mono_N.PD	mono_N	NA	PD	mono_N.PD	FALSE	0.267733225705668	0.268212855974817	0.0215223390161449	0.224576920642543	0.231894459391488	0.30267389098235	0.30913994461526	0.994480667290003	0.976225459834189	0.207527221180622	0.638030754760806	0.686194396939743	1.3595334879111	1.45575115205467	6.9101592588248	6.86250465416385	0.891949569136996	5.29610649135207	5.53307872814577	8.43431030320474	8.77838576747241	befa.st = 1 + L + A * exp(-k * rsd)
ftp_sp_k1_gamma	ftp_sp_k1	ftp_sp	k1	gamma	befr.st	0	mono_N	mono_N.PD	mono_N	NA	PD	mono_N.PD	FALSE	0.217484885747542	0.24059888054434	0.0900980524547896	0.0236937677770509	0.0442020243937958	0.329918675892775	0.338982917383626	0.265888191469936	0.26700934162503	0.11790534112104	0.0475924772197244	0.0717140082932334	0.455690116014048	0.479393997493083	2.34525072316886	2.07031396304815	1.32567457235875	0.720205704010778	0.801122398320837	4.82841344085008	5.51691537602141	befr.st = L + A * exp(-k * rsd)
