sp_code	stand_id	latitude	longitude	altitude	slope	azimuth	ft1.forest_type	ft1.dominant_prop	ft2.richness	ft2.shannon	ft2.simpson	ft2.evenness	ft3.richness	ft3.shannon	ft3.simpson	ft3.evenness	fml.richness	fml.shannon	fml.simpson	fml.evenness	gns.richness	gns.shannon	gns.simpson	gns.evenness	sp.richness	sp.shannon	sp.simpson	sp.evenness	Gini_DBH	RaoQ_DBH	plot_size	m.d	med.d	sd.d	n.d	m.h	med.h	sd.h	n.h	wb.shape	wb.scale	se.shape	se.scale	species.1	sp_ba.1	sp_n.1	species.2	sp_ba.2	sp_n.2	species.3	sp_ba.3	sp_n.3	species	std	sp_ba.ha.1	sp_std.1	sp_m.d.1	sp_ba.ha.2	sp_std.2	sp_m.d.2	sp_ba.ha.3	sp_std.3	sp_m.d.3	dist.mmd	sdi	sdi.1	sdi.2	sdi.3
QAc	30	36.48	126.81	260	10	270	mono_B	1	1	0	0	NA	1	0	0	NA	1	0	0	NA	1	0	0	NA	1	0	0	NA	0.150922983298397	0	0.01	0.0579129781955501	0.055	0.0154269924114087	23	5.76086956521739	5.8	1.0026053018533	23	3.91374136023606	0.0616690847983495	0.603078327659273	0.00347723990825822	Quercus_acutissima	0.0605856143244792	23	NA	NA	NA	NA	NA	NA	Quercus_acutissima	2300	6.05856143244792	2300	0.0579129781955501	NA	NA	NA	NA	NA	NA	-0.0029129781955501	86.7630316179941	86.7630316179941	NA	NA
QAc	147	37.9	127.62	470	18	165	mono_B	1	1	0	0	NA	1	0	0	NA	1	0	0	NA	1	0	0	NA	1	0	0	NA	0.112305168170632	0	0.02	0.249533164128538	0.26	0.0560590958027529	10	19.49	19.5	0.13703203194063	10	6.32167465898307	0.263622545352629	1.74785387060902	0.0136820385911868	Quercus_acutissima	0.489042303606362	10	NA	NA	NA	NA	NA	NA	Quercus_acutissima	500	24.4521151803181	500	0.249533164128538	NA	NA	NA	NA	NA	NA	0.0104668358714618	196.658375587856	196.658375587856	NA	NA
QAc	154	37.49	127.86	224	30	130	mono_B	1	1	0	0	NA	1	0	0	NA	1	0	0	NA	1	0	0	NA	1	0	0	NA	0.225860621326616	0	0.02	0.114039174555647	0.1	0.0438811164506144	15	12.22	11.9	3.63911292173558	15	2.72833051336384	0.119427080455863	0.551946178820567	0.011946251128531	Quercus_acutissima	0.153210761326594	15	NA	NA	NA	NA	NA	NA	Quercus_acutissima	750	7.66053806632969	750	0.114039174555647	NA	NA	NA	NA	NA	NA	-0.014039174555647	83.9430223867167	83.9430223867167	NA	NA
QAc	69	37.31	127.28	332	27	90	mono_B	0.986618321037335	2	0.0710185489163482	0.02640521926161	0.102458108332746	2	0.0710185489163482	0.02640521926161	0.102458108332746	2	0.0710185489163482	0.02640521926161	0.102458108332746	2	0.0710185489163482	0.02640521926161	0.102458108332746	3	0.416649206038955	0.219768125230075	0.379250451079584	0.420513201197633	0.00738464633293888	0.04	0.158466333797966	0.078	0.0990547745993464	57	11.1052631578947	10.7	1.54462444032656	57	1.34121383522439	0.136464827333369	0.13601722076181	0.0142918133001392	Quercus_acutissima	0.985111564580642	43	Quercus_mongolica	0.124032434158215	12	Pinus_koraiensis	0.0150435164217147	2	Quercus_acutissima	1425	24.627789114516	1075	0.170790433259663	3.10081085395538	300	0.114718132829993	0.376087910542868	50	0.09786214794291	-0.0804663337979661	270.436514652448	230.072128558097	33.8986412441598	4.37782333778305
QAc	70	37.31	127.28	400	18	352	mono_B	1	1	0	0	NA	1	0	0	NA	2	0.109252653515951	0.0448184695596756	0.157618261431423	2	0.109252653515951	0.0448184695596756	0.157618261431423	3	0.44957595517388	0.233021027606526	0.409221669747495	0.395808592385609	0.00293512113815667	0.04	0.154911100246534	0.091	0.0921669634395094	49	9.57142857142857	8.2	4.73083854441613	49	1.44563738971516	0.138942449110962	0.159520651445259	0.0145449591676595	Quercus_acutissima	0.802313283642539	40	Quercus_mongolica	0.10003537867377	6	Prunus_sargentii	0.0211814030686658	3	Quercus_acutissima	1225	20.0578320910635	1000	0.159807462278831	2.50088446684424	150	0.145698890409868	0.529535076716645	75	0.0948138527150261	-0.0639111002465344	224.166198591873	192.364459878784	24.8765468623507	6.2415443003601
QAc	149	37.9	127.62	468	22	150	mono_B	1	1	0	0	NA	1	0	0	NA	1	0	0	NA	1	0	0	NA	1	0	0	NA	0.140553065642245	0	0.04	0.199939798631796	0.211	0.0500257625936569	13	18.5153846153846	19.2	1.76297388610181	13	4.80420647473645	0.212691830266546	1.09621136203632	0.0129168671715569	Quercus_acutissima	0.40816121534153	13	NA	NA	NA	NA	NA	NA	Quercus_acutissima	325	10.2040303835382	325	0.199939798631796	NA	NA	NA	NA	NA	NA	0.0110602013682041	89.5732272875664	89.5732272875663	NA	NA
QAt	1	33.34	126.67	189	0	18	mono_B	1	1	0	0	NA	1	0	0	NA	1	0	0	NA	1	0	0	NA	1	0	0	NA	0.245691731716407	0	0.04	0.142605368549857	0.113	0.0603596706498696	79	9.73291139240506	9.4	1.71910244313617	79	2.2901222852728	0.146627061740972	0.185305797931835	0.0076517713837991	Quercus_acuta	1.26179477117495	79	NA	NA	NA	NA	NA	NA	Quercus_acuta	1975	31.5448692793737	1975	0.142605368549857	NA	NA	NA	NA	NA	NA	-0.0296053685498569	316.451197926403	316.451197926403	NA	NA
QAt	2	33.34	126.67	150	15	24	mono_B	1	1	0	0	NA	1	0	0	NA	1	0	0	NA	1	0	0	NA	1	0	0	NA	0.181146938492477	0	0.02	0.116611891903585	0.106	0.0361672528046933	57	10.0263157894737	10	0.843361961731877	57	3.29305638851343	0.123787668504109	0.325751906922081	0.00527828006435199	Quercus_acuta	0.608766043440179	57	NA	NA	NA	NA	NA	NA	Quercus_acuta	2850	30.438302172009	2850	0.116611891903585	NA	NA	NA	NA	NA	NA	-0.0106118919035847	330.612054597189	330.612054597189	NA	NA
QAt	3	33.34	126.67	400	15	52	mono_B	1	1	0	0	NA	1	0	0	NA	1	0	0	NA	1	0	0	NA	1	0	0	NA	0.232931726907631	0	0.02	0.131572814081806	0.119	0.0520668172011066	37	9.14324324324324	9.3	1.59939928663173	37	2.51932546977007	0.136953335642952	0.3081937104636	0.00947726362483134	Quercus_acuta	0.50306480241566	37	NA	NA	NA	NA	NA	NA	Quercus_acuta	1850	25.153240120783	1850	0.131572814081806	NA	NA	NA	NA	NA	NA	-0.0125728140818057	260.486358745707	260.486358745707	NA	NA
QAt	4	33.29	126.7	150	0	240	mono_B	1	1	0	0	NA	1	0	0	NA	1	0	0	NA	1	0	0	NA	1	0	0	NA	0.110129001433349	0	0.01	0.056127908434781	0.055	0.0109455200732003	38	5.51578947368421	5.5	0.217512119313762	38	5.6596640635688	0.0594989778312949	0.700062520065228	0.00179791386498114	Quercus_acuta	0.0940223703347987	38	NA	NA	NA	NA	NA	NA	Quercus_acuta	3800	9.40223703347987	3800	0.056127908434781	NA	NA	NA	NA	NA	NA	-0.00112790843478098	136.322401826458	136.322401826458	NA	NA
QAt	49	34.35	126.68	402	5	200	mono_B	1	2	0.0335490596610806	0.0107296733198512	0.0484010619995289	2	0.0335490596610806	0.0107296733198512	0.0484010619995289	1	0	0	NA	1	0	0	NA	2	0.0335490596610806	0.0107296733198512	0.0484010619995289	0.190713264888479	0.000608344241253149	0.04	0.186201503753326	0.16	0.0612985450068677	77	15.0363636363636	14.9	1.10392947559223	77	3.03642930217255	0.197033804300904	0.253661076848648	0.00785000552602521	Quercus_acuta	2.08544182512985	76	Quercus_aliena	0.0113097335529233	1	NA	NA	NA	Quercus_acuta	1925	52.1360456282463	1900	0.186916354779914	0.282743338823081	25	0.12	NA	NA	NA	-0.0262015037533263	473.266003197304	470.001329238509	3.03652927649505	NA
QAt	46	34.36	126.68	314	15	200	mono_B	1	2	0.249941470838055	0.127747750978816	0.360589320490555	2	0.249941470838055	0.127747750978816	0.360589320490555	3	0.204897923983859	0.0835349557256565	0.186506127864513	3	0.204897923983859	0.0835349557256565	0.186506127864513	4	0.321914460610302	0.130740112378588	0.232212197956464	0.218515565006793	0.00775519934962191	0.04	0.187503999957334	0.18	0.0684020997600631	44	12.925	13.1	0.764966939550103	44	2.820981814726	0.19656870295014	0.332847023117339	0.0110641721639538	Quercus_acuta	1.13164644151836	36	Prunus_sargentii	0.036194288962008	2	Quercus_serrata	0.03078760800518	2	Quercus_acuta	1100	28.2911610379589	900	0.200059505036765	0.9048572240502	50	0.151795915623577	0.769690200129499	50	0.14	-0.00750399995733422	273.480371303038	248.287338715657	8.85613048432456	7.77780527075425
QAt	47	34.36	126.68	268	15	200	mono_B	1	2	0.584274598362647	0.395139911212103	0.842930065575182	3	0.659736900492436	0.417418513265151	0.600518406081422	6	0.797414734822767	0.383593967154235	0.445045637273131	6	0.797414734822767	0.383593967154235	0.445045637273131	7	1.00739643838929	0.468633021332334	0.517699359797448	0.257333116303142	0.0272593063303118	0.04	0.161034924515088	0.14	0.0682058974315597	81	10.9061728395062	11	1.73113731972743	81	2.30986043309833	0.16552459861879	0.193877674243736	0.00843110781068173	Quercus_acuta	1.17685867219249	58	Carpinus_laxiflora	0.168467906048753	11	Albizia_julibrissin	0.146700595950192	4	Quercus_acuta	2025	29.4214668048124	1450	0.160732321921712	4.21169765121882	275	0.139642400437689	3.66751489875481	100	0.216093151210306	-0.0210349245150885	394.35133057106	281.523875276034	42.6026911353557	31.2212562266621
QAt	48	34.36	126.68	292	10	200	mono_B	1	2	0.544772184520032	0.359123054582206	0.785940129021297	3	0.781855313662404	0.458091844465815	0.71167537604215	7	0.893096698485257	0.392899386234185	0.458960912927471	7	0.893096698485257	0.392899386234185	0.458960912927471	9	1.14681363566239	0.499538026598672	0.521937378405221	0.251676302631461	0.0268322867073473	0.04	0.152898986262172	0.14	0.0640278195233046	90	21.8288888888889	21.8	10.7626094789556	90	2.3359179908731	0.157372709595684	0.186505918425919	0.00751249421705152	Quercus_acuta	1.14701825437237	52	Quercus_serrata	0.126920343205028	3	Carpinus_laxiflora	0.122522113490002	11	Quercus_acuta	2250	28.6754563593093	1300	0.167586315303258	3.17300858012569	75	0.232091935807056	3.06305283725005	275	0.11908743922773	-0.0128989862621725	403.184172374181	269.89683569564	26.2601504026258	32.9950748793829
QAt	1009	34.15	126.53	142	5	160	mono_B	0.98991581577259	3	0.520430241621935	0.307073183932242	0.473716020647168	6	0.62310904573783	0.338485016552008	0.34776377992649	13	0.723569084107866	0.324764202953908	0.282098779846462	15	1.17810039087495	0.568945895570524	0.435036392750568	18	1.31088530440385	0.604712301799067	0.453535190005461	0.284123683379992	0.060648164699404	0.06	0.140419033091561	0.103	0.0767913509368651	515	NA	NA	NA	0	1.71929037867099	0.13255270083255	0.0470379080122569	0.00360171531764569	Quercus_acuta	4.6346785445055	379	Castanopsis_sieboldii	1.59162194449554	44	Styrax_japonicus	1.02081419429236	5	Quercus_acuta	8583.33333333333	77.244642408425	6316.66666666667	0.124780080948776	26.527032408259	733.333333333333	0.214609370294453	17.0135699048727	83.3333333333333	0.50985115475009	-0.0374190330915611	1341.60984888272	816.869481297873	226.437901809411	103.185099367414
QAt	1010	34.35	126.7	327	5	170	mono_B	0.985429974446742	3	0.211684237435592	0.0867440782008834	0.192683296572465	5	0.282338161894282	0.109331712914052	0.175426563344265	12	0.417172022602242	0.14619836300463	0.167882372014994	12	0.417172022602242	0.14619836300463	0.167882372014994	12	0.417172022602242	0.14619836300463	0.167882372014994	0.195545022056825	0.00949984094224546	0.06	0.146352845136345	0.14	0.0480831029709602	322	NA	NA	NA	0	3.1498588031788	0.154356491137637	0.136008676824784	0.00287160683978186	Quercus_acuta	5.00223153320672	270	Styrax_japonicus	0.1034314403323	10	Daphniphyllum_macropodum	0.0927610208843824	5	Quercus_acuta	5366.66666666667	83.3705255534454	4500	0.153587217350056	1.72385733887167	166.666666666667	0.114757570556369	1.54601701473971	83.3333333333333	0.153692550242359	-0.0063528451363454	896.447917603618	812.201839058398	18.8429707236607	15.0573341846918
QAt	1001	34.37	126.68	288	23	NA	mono_B	0.961367150238378	2	0.163574663081975	0.074280705361836	0.235988355243448	3	0.341710746922936	0.154695958123276	0.311038526009212	3	0.341710746922936	0.154695958123276	0.311038526009212	4	0.689051627960496	0.340018442683834	0.497045683287537	4	0.689051627960496	0.340018442683834	0.497045683287537	0.196057873676726	0.016418148395686	0.12	0.116132752745135	0.102	0.0397716989236629	615	11.8068292682926	12.2	1.4630137768299	615	2.83855462872711	0.122393323714343	0.0813567814168686	0.00184577857991499	Quercus_acuta	5.22461466697821	543	Castanopsis_sieboldii	0.752649416178265	35	Camellia_japonica	0.28546631425558	29	Quercus_acuta	5125	43.5384555581518	4525	0.110683345389417	6.27207846815221	291.666666666667	0.165469289338795	2.37888595212984	241.666666666667	0.111952422160426	-0.0141327527451348	590.605871444352	482.749911133959	59.3307436943123	26.2583283219624
QG	1015	34.97	128.17	264	17.5	135	mono_B	1	1	0	0	NA	1	0	0	NA	1	0	0	NA	1	0	0	NA	1	0	0	NA	0.156073088297423	0	0.03	0.151653662446158	0.134500929364819	0.041201094144818	36	NA	NA	NA	0	3.82056281720596	0.16153837592604	0.476852061238738	0.0074734396866462	Quercus_glauca	0.650276692570224	36	NA	NA	NA	NA	NA	NA	Quercus_glauca	1200	21.6758897523408	1200	0.151653662446158	NA	NA	NA	NA	NA	NA	-0.0171527330813394	212.227529963366	212.227529963366	NA	NA
QG	1016	34.97	128.17	256	27.5	135	mono_B	1	2	0.222729492955001	0.110097903948949	0.321330734945893	2	0.222729492955001	0.110097903948949	0.321330734945893	2	0.222729492955001	0.110097903948949	0.321330734945893	2	0.222729492955001	0.110097903948949	0.321330734945893	2	0.222729492955001	0.110097903948949	0.321330734945893	0.177124351378207	0.013528521390499	0.03	0.135759168103439	0.12	0.0419227821264527	58	NA	NA	NA	0	3.25962099646794	0.144119532588812	0.314045389384223	0.00616179553382233	Quercus_glauca	0.790481260310957	57	Prunus_serrulata	0.0490873852123405	1	NA	NA	NA	Quercus_glauca	1933.33333333333	26.3493753436986	1900	0.132881163107387	1.63624617374468	33.3333333333333	0.25	NA	NA	NA	-0.0157591681034394	286.254826329464	271.809076821047	13.1499476324278	NA
QG	1017	33.33	126.67	363	8	180	mono_B	0.819339899249676	3	0.676274648374282	0.381313109010907	0.615571712923543	4	0.849547696170616	0.447059666709469	0.612819124131996	6	0.993748542321585	0.462236409722545	0.554621621589488	6	0.993748542321585	0.462236409722545	0.554621621589488	6	0.993748542321585	0.462236409722545	0.554621621589488	0.238391079251294	0.0529700977522921	0.02	0.182510456321458	0.151	0.0739569306164534	30	10.07	10	1.96559195260307	30	2.45736918792621	0.189384089103815	0.333787175006353	0.014921616546202	Quercus_glauca	0.56328285039967	18	Cryptomeria_japonica	0.0978676797427926	1	Pinus_densiflora	0.0439233922880023	2	Quercus_glauca	1500	28.1641425199835	900	0.19960989732754	4.89338398713963	50	0.353	2.19616961440011	100	0.167219915081906	-0.0315104563214575	357.116291878128	247.392368184476	34.3162616569782	20.6884903820379
QG	1018	33.33	126.65	360	8	180	mono_B	0.893141501521051	3	0.631315338866435	0.335164699636673	0.574647985807443	3	0.631315338866435	0.335164699636673	0.574647985807443	6	0.960488394982357	0.424556313146995	0.536058779918805	6	0.960488394982357	0.424556313146995	0.536058779918805	6	0.960488394982357	0.424556313146995	0.536058779918805	0.215170482622303	0.0204962054359262	0.02	0.192008413277207	0.185506064590891	0.0692081364714161	26	9.28076923076923	9.75	1.60000480768508	26	2.99366804133293	0.201721530085294	0.485353916892048	0.0138696351205794	Quercus_glauca	0.564671434352556	15	Cornus_macrophylla	0.0427570760153571	2	Pinus_densiflora	0.0403325518849492	2	Quercus_glauca	1300	28.2335717176278	750	0.218931039370848	2.13785380076785	100	0.164984847789123	2.01662759424746	100	0.160238884169854	-0.00650234868631566	335.756115456975	239.114606645137	20.2464684526802	19.3198639140552
QG	1019	33.97	128.17	383	11	180	mono_B	0.990172191338767	3	0.244633025976592	0.10830858370357	0.222674576372316	3	0.244633025976592	0.10830858370357	0.222674576372316	5	0.285801330520149	0.109429691185079	0.177578350995787	5	0.285801330520149	0.109429691185079	0.177578350995787	5	0.285801330520149	0.109429691185079	0.177578350995787	0.256803684193655	0.00555501296716589	0.02	0.213782826190958	0.194	0.0895822563076042	31	11.8322580645161	11.8	2.9894689714367	31	2.41480696910013	0.220743146515176	0.347146694505389	0.0173396584529167	Quercus_glauca	1.04939718965289	26	Albizia_julibrissin	0.0346360590058275	1	Pinus_densiflora	0.0109358840271461	1	Quercus_glauca	1550	52.4698594826443	1300	0.226693116857944	1.73180295029137	50	0.21	0.546794201357303	50	0.118	-0.0197828261909584	475.652330484036	438.301989598792	14.9102023189663	5.91142508507905
QM	118	37.78	126.95	230	35	240	mono_B	1	1	0	0	NA	1	0	0	NA	1	0	0	NA	1	0	0	NA	1	0	0	NA	0.164432222542061	0	0.04	0.177173051908524	0.155	0.0510616325882814	31	11.2935483870968	11	1.20801089505875	31	3.59139821770541	0.188502574154862	0.482039556627792	0.00999489551174318	Quercus_mongolica	0.764270167403894	31	NA	NA	NA	NA	NA	NA	Quercus_mongolica	775	19.1067541850973	775	0.177173051908524	NA	NA	NA	NA	NA	NA	-0.0221730519085243	175.926604618213	175.926604618213	NA	NA
QM	65	37.71	128.33	748	16.2	195	mono_B	1	1	0	0	NA	1	0	0	NA	1	0	0	NA	1	0	0	NA	3	0.636986472580802	0.355236017621655	0.579810074173707	0.343928769145599	0.0344181541296264	0.04	0.144113039596763	0.117501063824971	0.0757010470210589	44	10.7840909090909	10.55	5.95353884137236	44	1.69485499505532	0.138258314539305	0.205552684837225	0.0129582337132016	Quercus_mongolica	0.56247624648586	40	Quercus_aliena	0.120597887989678	3	Quercus_serrata	0.0346360590058275	1	Quercus_mongolica	1100	14.0619061621465	1000	0.133806483400469	3.01494719974195	75	0.226237338503911	0.865901475145687	25	0.21	-0.0266119757717916	179.251587655736	144.659647067649	25.2051044663082	7.45510115948317
QM	64	37.74	128.35	810	13.5	210	mono_B	0.834134378934991	2	0.449269662710616	0.276708433627455	0.648159114414463	2	0.449269662710616	0.276708433627455	0.648159114414463	2	0.449269662710616	0.276708433627455	0.648159114414463	2	0.449269662710616	0.276708433627455	0.648159114414463	3	0.902975226282878	0.526049397938221	0.82192347163492	0.270407796640618	0.0865860228471576	0.04	0.192339471305872	0.167560436857869	0.0876981249007703	36	14.55	14.75	4.75896147134165	36	2.10812691931496	0.194559974420297	0.259356960806326	0.0162731668719319	Quercus_mongolica	0.668438239700627	27	Quercus_serrata	0.204061365415762	8	Pinus_densiflora	0.173494454294496	1	Quercus_mongolica	900	16.7109559925157	675	0.17754310900611	5.10153413539404	200	0.180214802388705	4.33736135736241	25	0.47	-0.0247790344480023	233.090130146555	153.740386702353	46.6579064511317	27.1649327848238
QM	113	36.45	127.95	590	12	270	mono_B	1	1	0	0	NA	1	0	0	NA	1	0	0	NA	1	0	0	NA	1	0	0	NA	0.188411274823831	0	0.04	0.137099051783738	0.118501054847626	0.0436605906412321	60	12.8133333333333	12.45	1.86206252208625	60	3.26359346956177	0.14542344860487	0.323546872493963	0.00609390763850763	Quercus_mongolica	0.885747701336577	60	NA	NA	NA	NA	NA	NA	Quercus_mongolica	1500	22.1436925334144	1500	0.137099051783738	NA	NA	NA	NA	NA	NA	-0.018597996936112	225.622868902191	225.622868902191	NA	NA
QM	62	37.71	128.32	890	45	80	mono_B	1	1	0	0	NA	1	0	0	NA	2	0.00780995949786771	0.00196991068534502	0.0112673898371174	2	0.00780995949786771	0.00196991068534502	0.0112673898371174	2	0.00780995949786771	0.00196991068534502	0.0112673898371174	0.365498513332055	0.000260091755971534	0.04	0.197047345199066	0.154051939293214	0.112630529114933	32	9.884375	10.15	4.14169276402933	32	1.51702187724325	0.181115725814183	0.208568070791302	0.0222593256630502	Quercus_mongolica	0.974883324298717	31	Prunus_sargentii	0.000962112750161874	1	NA	NA	NA	Quercus_mongolica	800	24.3720831074679	775	0.200101587103377	0.0240528187540469	25	0.035	NA	NA	NA	-0.0429954059058526	215.390897004599	213.875172337028	0.42026263965185	NA
QM	193	36.19	127.78	208	20	245	mono_B	1	1	0	0	NA	1	0	0	NA	1	0	0	NA	1	0	0	NA	1	0	0	NA	0.151756880698591	0	0.04	0.14450821066922	0.142	0.0381189395433893	61	10.9819672131148	11.1	0.723304499437895	61	3.97324524579722	0.153715633140409	0.379305573242681	0.00523489243895376	Quercus_mongolica	1.00047159646221	61	NA	NA	NA	NA	NA	NA	Quercus_mongolica	1525	25.0117899115551	1525	0.14450821066922	NA	NA	NA	NA	NA	NA	-0.00250821066922002	249.602486894452	249.602486894452	NA	NA
QM	167	38.15	127.15	330	25	30	mono_B	1	1	0	0	NA	1	0	0	NA	1	0	0	NA	1	0	0	NA	1	0	0	NA	0.215897293176675	0	0.04	0.146232256110862	0.134	0.0526760188602267	55	9.43636363636364	9.5	1.87304106422759	55	2.82729954845731	0.153605445561917	0.291814262759006	0.00774036317950011	Quercus_mongolica	0.923716990147863	55	NA	NA	NA	NA	NA	NA	Quercus_mongolica	1375	23.0929247536966	1375	0.146232256110862	NA	NA	NA	NA	NA	NA	-0.012232256110862	229.37631264369	229.37631264369	NA	NA
QM	117	36.72	128.92	468	42	80	mono_B	1	1	0	0	NA	1	0	0	NA	1	0	0	NA	1	0	0	NA	1	0	0	NA	0.171626393408572	0	0.04	0.14892236834966	0.136	0.0440411260383525	39	10.6461538461538	10.6	0.932412308236334	39	3.53395750275575	0.158406435513093	0.431398373055207	0.00760756236877248	Quercus_mongolica	0.679319931254499	39	NA	NA	NA	NA	NA	NA	Quercus_mongolica	975	16.9829982813625	975	0.14892236834966	NA	NA	NA	NA	NA	NA	-0.0129223683496599	167.47765617073	167.47765617073	NA	NA
QM	99	35.51	127.09	620	30	270	mono_B	1	1	0	0	NA	1	0	0	NA	1	0	0	NA	1	0	0	NA	1	0	0	NA	0.150462962962963	0	0.01	0.193362066830309	0.18	0.0519048903963665	18	12.9111111111111	12.7	2.50643615961433	18	3.95921150493033	0.205966414868833	0.701635210676189	0.0129932520542959	Quercus_mongolica	0.528572963966483	18	NA	NA	NA	NA	NA	NA	Quercus_mongolica	1800	52.8572963966483	1800	0.193362066830309	NA	NA	NA	NA	NA	NA	-0.013362066830309	470.16464994927	470.16464994927	NA	NA
QM	192	36.62	127.05	305	25	116	mono_B	1	1	0	0	NA	1	0	0	NA	1	0	0	NA	1	0	0	NA	1	0	0	NA	0.228126451463075	0	0.04	0.145196203462763	0.133240384268434	0.0554151123559211	32	10.384375	10.5	2.60348517964769	32	2.67712538818986	0.151861108613536	0.365385507426056	0.0106053363564639	Quercus_mongolica	0.529846879787513	32	NA	NA	NA	NA	NA	NA	Quercus_mongolica	800	13.2461719946878	800	0.145196203462763	NA	NA	NA	NA	NA	NA	-0.0119558191943286	131.94099187691	131.94099187691	NA	NA
QM	67	37.47	128.53	1099	22.5	90	mono_B	1	1	0	0	NA	1	0	0	NA	1	0	0	NA	1	0	0	NA	1	0	0	NA	0.365173961840628	0	0.04	0.179527620901817	0.12401612798342	0.10173703223907	60	12.785	12.75	2.22366509184229	60	1.57286460626093	0.166521236303676	0.154090443265273	0.0144787483210285	Quercus_mongolica	1.51881082235962	60	NA	NA	NA	NA	NA	NA	Quercus_mongolica	1500	37.9702705589905	1500	0.179527620901817	NA	NA	NA	NA	NA	NA	-0.0555114929183974	347.79514930425	347.79514930425	NA	NA
QM	66	37.48	128.5	1049	13.5	10	mono_B	1	1	0	0	NA	1	0	0	NA	1	0	0	NA	1	0	0	NA	1	0	0	NA	0.485085965613754	0	0.04	0.192367950998675	0.07	0.130646890831866	35	9.70285714285714	8.8	2.6223570127885	35	1.08878811133355	0.147866118366547	0.14480815341706	0.0243124220546624	Quercus_mongolica	1.01723984725074	35	NA	NA	NA	NA	NA	NA	Quercus_mongolica	875	25.4309961812685	875	0.192367950998675	NA	NA	NA	NA	NA	NA	-0.122367950998675	226.669262380701	226.669262380701	NA	NA
QM	63	37.71	128.32	890	45	80	mono_B	1	1	0	0	NA	1	0	0	NA	1	0	0	NA	1	0	0	NA	1	0	0	NA	0.381514161353355	0	0.04	0.177003582711433	0.16	0.101566210532594	41	8.65121951219512	9.6	2.72186718551985	41	1.40585493076598	0.159836504300875	0.180677151327739	0.0186725771976761	Quercus_mongolica	1.00887614220872	41	NA	NA	NA	NA	NA	NA	Quercus_mongolica	1025	25.221903555218	1025	0.177003582711432	NA	NA	NA	NA	NA	NA	-0.0170035827114325	232.320017072951	232.320017072951	NA	NA
QM	81	36.59	127.88	540	15	280	mono_B	1	1	0	0	NA	1	0	0	NA	1	0	0	NA	1	0	0	NA	1	0	0	NA	0.164891540088222	0	0.04	0.196966796488441	0.176	0.0564032829747554	37	13.0405405405405	12.6	2.36272670393287	37	3.6432511371358	0.209561463225136	0.452380622662975	0.0100179938516407	Quercus_mongolica	1.1273990082507	37	NA	NA	NA	NA	NA	NA	Quercus_mongolica	925	28.1849752062676	925	0.196966796488441	NA	NA	NA	NA	NA	NA	-0.020966796488441	248.882348599761	248.882348599761	NA	NA
QM	108	36.02	128.16	390	43	350	mono_B	1	1	0	0	NA	1	0	0	NA	1	0	0	NA	1	0	0	NA	1	0	0	NA	0.241730544733399	0	0.04	0.160756692817793	0.145	0.063263472927138	49	10.8918367346939	11	1.22828415799811	49	2.58607079488007	0.167386755764322	0.292258787820772	0.00976642100949286	Quercus_mongolica	0.994544196523045	49	NA	NA	NA	NA	NA	NA	Quercus_mongolica	1225	24.8636049130761	1225	0.160756692817793	NA	NA	NA	NA	NA	NA	-0.0157566928177931	237.89701841214	237.89701841214	NA	NA
QM	72	37.46	128.48	778	12.6	190	mono_B	1	1	0	0	NA	1	0	0	NA	1	0	0	NA	1	0	0	NA	1	0	0	NA	0.280014765141961	0	0.04	0.100343095637444	0.0860232526704263	0.0448577013595882	38	8.32368421052632	8.4	0.656952098515526	38	2.18642629437584	0.102075367631269	0.281208276347597	0.0079924659120786	Quercus_mongolica	0.300502762093825	38	NA	NA	NA	NA	NA	NA	Quercus_mongolica	950	7.51256905234562	950	0.100343095637444	NA	NA	NA	NA	NA	NA	-0.0143198429670179	86.5889750733689	86.5889750733689	NA	NA
QM	96	34.94	127.04	430	45	45	mono_B	1	1	0	0	NA	1	0	0	NA	1	0	0	NA	1	0	0	NA	1	0	0	NA	0.189453239091071	0	0.04	0.125084182179758	0.11	0.0401564921233058	76	8.56710526315789	8.2	2.14671147931868	76	3.19381093230723	0.132547179092271	0.276863246268514	0.00504252435044354	Quercus_mongolica	0.933916956095905	76	NA	NA	NA	NA	NA	NA	Quercus_mongolica	1900	23.3479239023976	1900	0.125084182179758	NA	NA	NA	NA	NA	NA	-0.0150841821797583	246.669246117472	246.669246117472	NA	NA
QS	5	35.09	127.55	502	35	235	mono_B	0.832927722824096	2	0.451213421909847	0.278318262750324	0.650963366171875	2	0.451213421909847	0.278318262750324	0.650963366171875	4	0.817606373071422	0.442106635257927	0.589778329914676	4	0.817606373071422	0.442106635257927	0.589778329914676	5	1.28894375311063	0.681800821867355	0.800865782490012	0.167946597353497	0.0383973277607355	0.01	0.138228072402099	0.12203687967168	0.041529908901096	16	11.28125	11.1	1.37851066976889	16	3.50454784920821	0.146850702616502	0.653998750280829	0.0110874485410274	Quercus_serrata	0.110690875556583	9	Quercus_variabilis	0.0624195190360122	4	Larix_kaempferi	0.0401149965936881	1	Quercus_serrata	1600	11.0690875556583	900	0.12513814588508	6.24195190360122	400	0.140956553590105	4.01149965936881	100	0.226	-0.0161911927304197	243.853240349846	116.92424321728	62.9061951683527	33.5502382798069
